timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757419837.619689,0.174385,0.171804,0.029888,0.480550,0.029337,0.078771,0.308745,-0.000551,0.487704,0.912598,manual
1757419837.848707,0.175058,0.172383,0.030485,0.481130,0.029932,0.078239,0.308747,-0.000553,0.487705,0.906738,manual
1757419838.051857,0.179916,0.176524,0.034772,0.485270,0.034218,0.070802,0.308746,-0.000554,0.487706,0.911133,manual
1757419838.292078,0.170472,0.167658,0.030848,0.481459,0.030290,0.076114,0.313801,-0.000559,0.486683,0.906738,manual
1757419838.792511,0.155038,0.152248,0.029277,0.480557,0.028711,0.078771,0.328309,-0.000566,0.482343,0.911621,manual
1757419838.822692,0.155171,0.152143,0.030505,0.481130,0.029932,0.078239,0.328987,-0.000574,0.482292,0.908203,manual
1757419838.854467,0.155750,0.152484,0.031730,0.482313,0.031157,0.076114,0.329829,-0.000573,0.482348,0.909180,manual
1757419838.882659,0.156098,0.152635,0.032694,0.483233,0.032127,0.072927,0.330598,-0.000567,0.482412,0.907227,manual
1757419838.913418,0.152781,0.150003,0.029007,0.481436,0.028436,0.077367,0.331434,-0.000571,0.482458,0.901855,manual
1757419838.942838,0.154092,0.150656,0.032361,0.482915,0.031786,0.074520,0.332259,-0.000574,0.482432,0.909668,manual
1757419838.971998,0.151615,0.148448,0.030826,0.481437,0.030255,0.077177,0.332989,-0.000571,0.482354,0.906738,manual
1757419839.003350,0.150185,0.147417,0.028703,0.481140,0.028131,0.077899,0.333723,-0.000572,0.482213,0.909668,manual
1757419839.031851,0.149629,0.146851,0.028703,0.481140,0.028131,0.077899,0.334290,-0.000573,0.482108,0.909668,manual
1757419839.063117,0.147702,0.144829,0.028993,0.479663,0.028418,0.080364,0.334834,-0.000575,0.482023,0.909668,manual
1757419839.093132,0.149400,0.146177,0.030863,0.481459,0.030290,0.076114,0.335281,-0.000573,0.481995,0.912598,manual
1757419839.123095,0.150600,0.147225,0.031703,0.482902,0.031126,0.075583,0.335677,-0.000576,0.481974,0.906738,manual
1757419839.153078,0.147079,0.144246,0.028726,0.480239,0.028150,0.079833,0.335993,-0.000576,0.481921,0.911133,manual
1757419839.182915,0.145989,0.143136,0.028718,0.479389,0.028146,0.079833,0.336253,-0.000572,0.481881,0.910645,manual
1757419839.212990,0.148090,0.144977,0.030205,0.481444,0.029630,0.077177,0.336468,-0.000575,0.481835,0.907227,manual
1757419839.243010,0.147657,0.144475,0.030492,0.481119,0.029915,0.078771,0.336644,-0.000577,0.481798,0.905273,manual
1757419839.272971,0.147520,0.144335,0.030491,0.481119,0.029915,0.078771,0.336784,-0.000577,0.481781,0.905273,manual
1757419839.302242,0.147070,0.143936,0.030202,0.480834,0.029626,0.078771,0.336898,-0.000576,0.481794,0.904785,manual
