timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757601613.987815,0.096277,0.096263,0.001647,0.404724,0.002215,0.076511,0.308461,0.000568,0.487647,0.908203,manual
1757601613.998110,0.096277,0.096263,0.001645,0.404724,0.002215,0.076511,0.308461,0.000570,0.487649,0.908203,manual
1757601614.008018,0.096277,0.096263,0.001646,0.404724,0.002215,0.076511,0.308461,0.000569,0.487647,0.908203,manual
1757601614.017990,0.098515,0.098422,0.004283,0.406881,0.004850,0.073699,0.308460,0.000567,0.487648,0.907227,manual
1757601614.028033,0.098505,0.098412,0.004282,0.406881,0.004850,0.073699,0.308469,0.000568,0.487650,0.907227,manual
1757601614.038015,0.098370,0.098277,0.004285,0.406881,0.004850,0.073699,0.308605,0.000565,0.487669,0.907227,manual
1757601614.048040,0.098146,0.098058,0.004144,0.406899,0.004710,0.072013,0.308841,0.000566,0.487719,0.902832,manual
1757601614.057965,0.097885,0.097797,0.004140,0.406899,0.004710,0.072013,0.309102,0.000571,0.487783,0.902832,manual
1757601614.067970,0.097610,0.097523,0.004140,0.406899,0.004710,0.072013,0.309377,0.000570,0.487811,0.902832,manual
1757601614.078082,0.097308,0.097220,0.004142,0.406899,0.004710,0.072013,0.309679,0.000568,0.487801,0.902832,manual
1757601614.087917,0.098179,0.098021,0.005565,0.407990,0.006134,0.070326,0.309969,0.000569,0.487781,0.908203,manual
1757601614.097964,0.097875,0.097716,0.005571,0.407990,0.006134,0.070326,0.310274,0.000564,0.487745,0.908203,manual
1757601614.107992,0.097646,0.097487,0.005568,0.407990,0.006134,0.070326,0.310503,0.000566,0.487681,0.908203,manual
1757601614.117981,0.096331,0.096242,0.004145,0.406899,0.004710,0.072013,0.310658,0.000566,0.487568,0.913086,manual
1757601614.418149,0.096347,0.096181,0.005647,0.407397,0.006211,0.072284,0.311216,0.000563,0.486503,0.895020,manual
1757601614.428005,0.096347,0.096181,0.005650,0.407397,0.006211,0.072284,0.311216,0.000560,0.486508,0.895020,manual
1757601614.438015,0.096344,0.096178,0.005645,0.407397,0.006211,0.072284,0.311219,0.000565,0.486516,0.895020,manual
1757601614.448074,0.093612,0.093592,0.001925,0.404974,0.002489,0.077073,0.311382,0.000564,0.486552,0.913086,manual
1757601614.558163,0.089808,0.089564,0.006613,0.409053,0.007167,0.068639,0.319489,0.000554,0.486173,0.903320,manual
1757601614.567913,0.088922,0.088676,0.006614,0.409053,0.007167,0.068639,0.320377,0.000553,0.485932,0.903320,manual
1757601614.578122,0.082800,0.082703,0.004015,0.404214,0.004567,0.072845,0.321511,0.000552,0.485717,0.899902,manual
1757601614.588028,0.081744,0.081645,0.004018,0.404214,0.004567,0.072845,0.322568,0.000549,0.485497,0.899902,manual
1757601614.688100,0.078695,0.078602,0.003820,0.406606,0.004360,0.073699,0.328004,0.000540,0.482927,0.918457,manual
1757601614.698385,0.078212,0.078118,0.003830,0.406606,0.004360,0.073699,0.328487,0.000531,0.482768,0.918457,manual
1757601614.708058,0.077599,0.077504,0.003834,0.406606,0.004360,0.073699,0.329101,0.000527,0.482655,0.918457,manual
1757601614.818040,0.063952,0.063882,0.002986,0.405833,0.003501,0.073137,0.341951,0.000515,0.482197,0.908203,manual
