seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,recv,10.603000,10.603000,0.000000,1
1,joint_state,recv,10.603000,10.603000,0.000000,2
2,joint_state,recv,10.635000,10.635000,0.000000,3
3,joint_state,recv,10.667000,10.667000,0.000000,4
4,joint_state,recv,10.701000,10.701000,0.000000,5
5,joint_state,recv,10.736000,10.736000,0.000000,6
6,joint_state,recv,10.767000,10.767000,0.000000,7
7,joint_state,recv,10.801000,10.801000,0.000000,8
8,joint_state,recv,10.835000,10.836000,0.001000,9
9,joint_state,recv,10.867000,10.867000,0.000000,10
10,joint_state,recv,10.901000,10.901000,0.000000,11
11,joint_state,recv,10.935000,10.935000,0.000000,12
12,joint_state,recv,10.967000,10.967000,0.000000,13
13,joint_state,recv,11.001000,11.001000,0.000000,14
14,joint_state,recv,11.035000,11.036000,0.001000,15
15,joint_state,recv,11.067000,11.067000,0.000000,16
16,joint_state,recv,11.101000,11.102000,0.001000,17
17,joint_state,recv,11.135000,11.136000,0.001000,18
18,joint_state,recv,11.168000,11.168000,0.000000,19
19,joint_state,recv,11.201000,11.201000,0.000000,20
20,joint_state,recv,11.235000,11.235000,0.000000,21
21,joint_state,recv,11.267000,11.267000,0.000000,22
22,joint_state,recv,11.301000,11.301000,0.000000,23
23,joint_state,recv,11.335000,11.335000,0.000000,24
24,joint_state,recv,11.367000,11.367000,0.000000,25
25,joint_state,recv,11.401000,11.401000,0.000000,26
26,joint_state,recv,11.435000,11.435000,0.000000,27
27,joint_state,recv,11.467000,11.467000,0.000000,28
28,joint_state,recv,11.501000,11.502000,0.001000,29
29,joint_state,recv,11.535000,11.535000,0.000000,30
30,joint_state,recv,11.567000,11.568000,0.001000,31
31,joint_state,recv,11.601000,11.601000,0.000000,32
32,joint_state,recv,11.635000,11.636000,0.001000,33
33,joint_state,recv,11.667000,11.667000,0.000000,34
34,joint_state,recv,11.701000,11.701000,0.000000,35
35,joint_state,recv,11.735000,11.735000,0.000000,36
36,joint_state,recv,11.767000,11.767000,0.000000,37
37,joint_state,recv,11.801000,11.802000,0.001000,38
38,joint_state,recv,11.835000,11.835000,0.000000,39
39,joint_state,recv,11.867000,11.868000,0.001000,40
40,joint_state,recv,11.901000,11.901000,0.000000,41
41,joint_state,recv,11.935000,11.935000,0.000000,42
42,joint_state,recv,11.967000,11.967000,0.000000,43
43,joint_state,recv,12.001000,12.001000,0.000000,44
44,joint_state,recv,12.035000,12.035000,0.000000,45
45,joint_state,recv,12.067000,12.067000,0.000000,46
46,joint_state,recv,12.100000,12.100000,0.000000,47
47,joint_state,recv,12.135000,12.135000,0.000000,48
48,joint_state,recv,12.167000,12.168000,0.001000,49
49,joint_state,recv,12.200000,12.200000,0.000000,50
50,joint_state,recv,12.236000,12.236000,0.000000,51
51,joint_state,recv,12.267000,12.267000,0.000000,52
52,joint_state,recv,12.301000,12.301000,0.000000,53
53,joint_state,recv,12.335000,12.335000,0.000000,54
54,joint_state,recv,12.367000,12.367000,0.000000,55
55,joint_state,recv,12.401000,12.402000,0.001000,56
56,joint_state,recv,12.435000,12.435000,0.000000,57
57,joint_state,recv,12.467000,12.467000,0.000000,58
58,joint_state,recv,12.501000,12.501000,0.000000,59
59,joint_state,recv,12.535000,12.535000,0.000000,60
60,joint_state,recv,12.567000,12.567000,0.000000,61
61,joint_state,recv,12.601000,12.601000,0.000000,62
62,joint_state,recv,12.635000,12.636000,0.001000,63
63,joint_state,recv,12.667000,12.668000,0.001000,64
64,joint_state,recv,12.701000,12.701000,0.000000,65
65,joint_state,recv,12.734000,12.734000,0.000000,66
66,joint_state,recv,12.767000,12.768000,0.001000,67
67,joint_state,recv,12.801000,12.801000,0.000000,68
68,joint_state,recv,12.835000,12.835000,0.000000,69
69,joint_state,recv,12.867000,12.868000,0.001000,70
70,joint_state,recv,12.901000,12.901000,0.000000,71
71,joint_state,recv,12.935000,12.936000,0.001000,72
72,joint_state,recv,12.967000,12.967000,0.000000,73
73,joint_state,recv,13.001000,13.001000,0.000000,74
74,joint_state,recv,13.035000,13.035000,0.000000,75
75,joint_state,recv,13.067000,13.067000,0.000000,76
