seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,recv,14.534000,14.535000,0.001000,1
1,joint_state,recv,14.568000,14.568000,0.000000,2
2,joint_state,recv,14.600000,14.600000,0.000000,3
3,joint_state,recv,14.634000,14.635000,0.001000,4
4,joint_state,recv,14.668000,14.668000,0.000000,5
5,joint_state,recv,14.700000,14.700000,0.000000,6
6,joint_state,recv,14.734000,14.734000,0.000000,7
7,joint_state,recv,14.768000,14.768000,0.000000,8
8,joint_state,recv,14.800000,14.801000,0.001000,9
9,joint_state,recv,14.834000,14.835000,0.001000,10
10,joint_state,recv,14.868000,14.868000,0.000000,11
11,joint_state,recv,14.900000,14.900000,0.000000,12
12,joint_state,recv,14.934000,14.934000,0.000000,13
13,joint_state,recv,14.968000,14.968000,0.000000,14
14,joint_state,recv,15.000000,15.000000,0.000000,15
15,joint_state,recv,15.035000,15.035000,0.000000,16
16,joint_state,recv,15.068000,15.068000,0.000000,17
17,joint_state,recv,15.100000,15.100000,0.000000,18
18,joint_state,recv,15.134000,15.134000,0.000000,19
19,joint_state,recv,15.168000,15.169000,0.001000,20
20,joint_state,recv,15.200000,15.200000,0.000000,21
21,joint_state,recv,15.235000,15.235000,0.000000,22
22,joint_state,recv,15.268000,15.269000,0.001000,23
23,joint_state,recv,15.300000,15.300000,0.000000,24
24,joint_state,recv,15.334000,15.334000,0.000000,25
25,joint_state,recv,15.368000,15.368000,0.000000,26
26,joint_state,recv,15.400000,15.400000,0.000000,27
27,joint_state,recv,15.434000,15.434000,0.000000,28
28,joint_state,recv,15.469000,15.469000,0.000000,29
29,joint_state,recv,15.500000,15.500000,0.000000,30
30,joint_state,recv,15.534000,15.534000,0.000000,31
31,joint_state,recv,15.569000,15.569000,0.000000,32
32,joint_state,recv,15.600000,15.600000,0.000000,33
33,joint_state,recv,15.635000,15.635000,0.000000,34
34,joint_state,recv,15.668000,15.668000,0.000000,35
35,joint_state,recv,15.700000,15.700000,0.000000,36
36,joint_state,recv,15.734000,15.735000,0.001000,37
37,joint_state,recv,15.767000,15.767000,0.000000,38
38,joint_state,recv,15.800000,15.801000,0.001000,39
39,joint_state,recv,15.834000,15.834000,0.000000,40
40,joint_state,recv,15.869000,15.869000,0.000000,41
41,joint_state,recv,15.900000,15.900000,0.000000,42
42,joint_state,recv,15.934000,15.934000,0.000000,43
43,joint_state,recv,15.968000,15.968000,0.000000,44
44,joint_state,recv,16.000000,16.001000,0.001000,45
45,joint_state,recv,16.034000,16.034000,0.000000,46
46,joint_state,recv,16.068000,16.068000,0.000000,47
47,joint_state,recv,16.100000,16.100000,0.000000,48
48,joint_state,recv,16.134000,16.134000,0.000000,49
49,joint_state,recv,16.168000,16.169000,0.001000,50
50,joint_state,recv,16.201000,16.201000,0.000000,51
51,joint_state,recv,16.234000,16.234000,0.000000,52
