timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757509152.538563,0.231096,0.230883,0.009938,0.539748,0.010252,0.094246,0.308865,0.000314,0.487712,0.895508,follow
1757509152.571826,0.231115,0.230900,0.009969,0.539766,0.010284,0.093208,0.308866,0.000315,0.487712,0.897461,follow
1757509152.605072,0.227267,0.227153,0.007199,0.536018,0.007517,0.095283,0.308865,0.000317,0.487714,0.888672,follow
1757509152.638411,0.230450,0.230259,0.009387,0.539125,0.009701,0.094246,0.308866,0.000314,0.487713,0.901855,follow
1757509152.671956,0.230128,0.229947,0.009112,0.538813,0.009426,0.094246,0.308866,0.000314,0.487711,0.893066,follow
1757509152.705009,0.232390,0.232128,0.011037,0.540994,0.011353,0.094246,0.308866,0.000316,0.487712,0.905273,follow
1757509152.738393,0.228271,0.228085,0.009198,0.536951,0.009514,0.096149,0.308866,0.000316,0.487711,0.891602,follow
1757509152.771942,0.232126,0.231835,0.011637,0.540701,0.011952,0.094246,0.308866,0.000315,0.487710,0.901367,follow
1757509152.805462,0.229237,0.229017,0.010025,0.537885,0.010342,0.096149,0.308867,0.000316,0.487713,0.884766,follow
1757509152.838953,0.231182,0.230915,0.011109,0.539781,0.011425,0.096164,0.308866,0.000316,0.487713,0.889648,follow
1757509152.872594,0.232502,0.232180,0.012244,0.541046,0.012561,0.095131,0.308866,0.000317,0.487714,0.901367,follow
1757509152.905418,0.229908,0.229689,0.010037,0.538556,0.010354,0.095131,0.308867,0.000317,0.487714,0.878906,follow
1757509152.938892,0.234131,0.233734,0.013625,0.542602,0.013940,0.095131,0.308868,0.000315,0.487713,0.898438,follow
1757509152.972165,0.231466,0.231225,0.010547,0.540092,0.010862,0.095131,0.308867,0.000315,0.487712,0.875977,follow
1757509153.005529,0.232837,0.232499,0.012536,0.541367,0.012853,0.094614,0.308868,0.000317,0.487716,0.888184,follow
1757509153.039036,0.232177,0.231868,0.011970,0.540735,0.012285,0.095131,0.308867,0.000314,0.487713,0.884277,follow
1757509153.072071,0.231133,0.230842,0.011595,0.540423,0.012009,0.095131,0.309582,0.000413,0.487871,0.896484,follow
1757509153.105779,0.220587,0.220289,0.011457,0.540744,0.012301,0.094614,0.320456,0.000844,0.490955,0.882324,follow
1757509153.138978,0.212211,0.211866,0.012089,0.541990,0.013404,0.094614,0.330123,0.001315,0.491794,0.881836,follow
1757509153.172467,0.197193,0.196915,0.010452,0.540453,0.012057,0.093580,0.343537,0.001605,0.491698,0.879883,follow
1757509153.206250,0.184847,0.184541,0.010625,0.541056,0.012577,0.094614,0.356514,0.001951,0.489688,0.891113,follow
1757509153.239223,0.171702,0.171330,0.011302,0.541375,0.013711,0.095131,0.370046,0.002410,0.486570,0.884277,follow
1757509153.272612,0.159196,0.158833,0.010752,0.541399,0.013458,0.095508,0.382567,0.002706,0.483121,0.894043,follow
1757509153.306077,0.146433,0.146064,0.010390,0.540077,0.013398,0.100492,0.394013,0.003009,0.480176,0.877441,follow
1757509153.339250,0.133521,0.133209,0.009124,0.538240,0.012356,0.099978,0.405031,0.003232,0.477506,0.874023,follow
1757509153.372342,0.123211,0.122912,0.008581,0.539186,0.012096,0.095484,0.416275,0.003516,0.475256,0.884766,follow
1757509153.406250,0.116050,0.115559,0.010665,0.541725,0.014389,0.092904,0.426166,0.003723,0.473647,0.884766,follow
1757509153.439572,0.109026,0.108212,0.013298,0.544265,0.017252,0.091356,0.436053,0.003953,0.472555,0.879883,follow
1757509153.472775,0.098126,0.097249,0.013093,0.542991,0.017280,0.093779,0.445742,0.004188,0.471837,0.883789,follow
1757509153.505834,0.087314,0.086529,0.011681,0.541700,0.016091,0.096354,0.455171,0.004410,0.471451,0.876953,follow
1757509153.541862,0.076666,0.075653,0.012420,0.540814,0.017093,0.095681,0.465161,0.004672,0.471045,0.893066,follow
1757509153.573402,0.068625,0.067481,0.012480,0.541125,0.017370,0.095681,0.473645,0.004890,0.470628,0.888672,follow
1757509153.606432,0.063390,0.061546,0.015179,0.543666,0.020262,0.093625,0.482120,0.005083,0.470258,0.888184,follow
1757509153.639452,0.054572,0.052937,0.013260,0.543321,0.018502,0.093625,0.490385,0.005241,0.470395,0.889648,follow
1757509153.672883,0.046845,0.044714,0.013969,0.543321,0.019346,0.094653,0.498607,0.005377,0.470799,0.893066,follow
