seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,10.567000,10.567000,0.000000,1
1,joint_state,dequeue,10.567000,10.567000,0.000000,0
2,joint_state,enqueue,10.600000,10.600000,0.000000,1
3,joint_state,dequeue,10.600000,10.601000,0.001000,0
4,joint_state,enqueue,10.634000,10.634000,0.000000,1
5,joint_state,dequeue,10.634000,10.635000,0.001000,0
6,joint_state,enqueue,10.667000,10.667000,0.000000,1
7,joint_state,dequeue,10.667000,10.667000,0.000000,0
8,joint_state,enqueue,10.700000,10.700000,0.000000,1
9,joint_state,dequeue,10.700000,10.701000,0.001000,0
10,joint_state,enqueue,10.734000,10.734000,0.000000,1
11,joint_state,dequeue,10.734000,10.735000,0.001000,0
12,joint_state,enqueue,10.767000,10.767000,0.000000,1
13,joint_state,dequeue,10.767000,10.767000,0.000000,0
14,joint_state,enqueue,10.800000,10.800000,0.000000,1
15,joint_state,dequeue,10.800000,10.801000,0.001000,0
16,joint_state,enqueue,10.834000,10.834000,0.000000,1
17,joint_state,dequeue,10.834000,10.835000,0.001000,0
18,joint_state,enqueue,10.867000,10.867000,0.000000,1
19,joint_state,dequeue,10.867000,10.867000,0.000000,0
20,joint_state,enqueue,10.900000,10.900000,0.000000,1
21,joint_state,dequeue,10.900000,10.901000,0.001000,0
22,joint_state,enqueue,10.934000,10.934000,0.000000,1
23,joint_state,dequeue,10.934000,10.935000,0.001000,0
24,joint_state,enqueue,10.967000,10.967000,0.000000,1
25,joint_state,dequeue,10.967000,10.969000,0.002000,0
26,joint_state,enqueue,11.000000,11.000000,0.000000,1
27,joint_state,dequeue,11.000000,11.001000,0.001000,0
28,joint_state,enqueue,11.034000,11.034000,0.000000,1
29,joint_state,dequeue,11.034000,11.035000,0.001000,0
30,joint_state,enqueue,11.067000,11.067000,0.000000,1
31,joint_state,dequeue,11.067000,11.067000,0.000000,0
32,joint_state,enqueue,11.100000,11.100000,0.000000,1
33,joint_state,dequeue,11.100000,11.101000,0.001000,0
34,joint_state,enqueue,11.134000,11.134000,0.000000,1
35,joint_state,dequeue,11.134000,11.135000,0.001000,0
36,joint_state,enqueue,11.167000,11.167000,0.000000,1
37,joint_state,dequeue,11.167000,11.169000,0.002000,0
38,joint_state,enqueue,11.200000,11.200000,0.000000,1
39,joint_state,dequeue,11.200000,11.201000,0.001000,0
40,joint_state,enqueue,11.234000,11.234000,0.000000,1
41,joint_state,dequeue,11.234000,11.235000,0.001000,0
42,joint_state,enqueue,11.267000,11.267000,0.000000,1
43,joint_state,dequeue,11.267000,11.267000,0.000000,0
44,joint_state,enqueue,11.300000,11.300000,0.000000,1
45,joint_state,dequeue,11.300000,11.301000,0.001000,0
46,joint_state,enqueue,11.334000,11.334000,0.000000,1
47,joint_state,dequeue,11.334000,11.335000,0.001000,0
48,joint_state,enqueue,11.367000,11.367000,0.000000,1
49,joint_state,dequeue,11.367000,11.367000,0.000000,0
50,joint_state,enqueue,11.400000,11.400000,0.000000,1
51,joint_state,dequeue,11.400000,11.401000,0.001000,0
52,joint_state,enqueue,11.434000,11.434000,0.000000,1
53,joint_state,dequeue,11.434000,11.435000,0.001000,0
54,joint_state,enqueue,11.467000,11.467000,0.000000,1
55,joint_state,dequeue,11.467000,11.467000,0.000000,0
56,joint_state,enqueue,11.500000,11.500000,0.000000,1
57,joint_state,dequeue,11.500000,11.501000,0.001000,0
58,joint_state,enqueue,11.534000,11.534000,0.000000,1
59,joint_state,dequeue,11.534000,11.535000,0.001000,0
60,joint_state,enqueue,11.567000,11.567000,0.000000,1
61,joint_state,dequeue,11.567000,11.569000,0.002000,0
62,joint_state,enqueue,11.600000,11.600000,0.000000,1
63,joint_state,dequeue,11.600000,11.601000,0.001000,0
64,joint_state,enqueue,11.634000,11.634000,0.000000,1
65,joint_state,dequeue,11.634000,11.635000,0.001000,0
66,joint_state,enqueue,11.667000,11.667000,0.000000,1
67,joint_state,dequeue,11.667000,11.668000,0.001000,0
68,joint_state,enqueue,11.700000,11.700000,0.000000,1
69,joint_state,dequeue,11.700000,11.701000,0.001000,0
70,joint_state,enqueue,11.734000,11.734000,0.000000,1
71,joint_state,dequeue,11.734000,11.735000,0.001000,0
72,joint_state,enqueue,11.767000,11.767000,0.000000,1
73,joint_state,dequeue,11.767000,11.767000,0.000000,0
74,joint_state,enqueue,11.800000,11.800000,0.000000,1
75,joint_state,dequeue,11.800000,11.801000,0.001000,0
76,joint_state,enqueue,11.834000,11.834000,0.000000,1
77,joint_state,dequeue,11.834000,11.835000,0.001000,0
78,joint_state,enqueue,11.867000,11.867000,0.000000,1
79,joint_state,dequeue,11.867000,11.869000,0.002000,0
80,joint_state,enqueue,11.900000,11.900000,0.000000,1
81,joint_state,dequeue,11.900000,11.902000,0.002000,0
82,joint_state,enqueue,11.934000,11.934000,0.000000,1
83,joint_state,dequeue,11.934000,11.935000,0.001000,0
84,joint_state,enqueue,11.967000,11.967000,0.000000,1
85,joint_state,dequeue,11.967000,11.967000,0.000000,0
86,joint_state,enqueue,12.000000,12.000000,0.000000,1
87,joint_state,dequeue,12.000000,12.001000,0.001000,0
88,joint_state,enqueue,12.034000,12.034000,0.000000,1
89,joint_state,dequeue,12.034000,12.035000,0.001000,0
90,joint_state,enqueue,12.067000,12.067000,0.000000,1
91,joint_state,dequeue,12.067000,12.068000,0.001000,0
92,joint_state,enqueue,12.100000,12.100000,0.000000,1
93,joint_state,dequeue,12.100000,12.101000,0.001000,0
94,joint_state,enqueue,12.134000,12.134000,0.000000,1
95,joint_state,dequeue,12.134000,12.135000,0.001000,0
96,joint_state,enqueue,12.167000,12.167000,0.000000,1
97,joint_state,dequeue,12.167000,12.168000,0.001000,0
98,joint_state,enqueue,12.200000,12.200000,0.000000,1
99,joint_state,dequeue,12.200000,12.201000,0.001000,0
100,joint_state,enqueue,12.234000,12.234000,0.000000,1
101,joint_state,dequeue,12.234000,12.235000,0.001000,0
102,joint_state,enqueue,12.267000,12.267000,0.000000,1
103,joint_state,dequeue,12.267000,12.267000,0.000000,0
104,joint_state,enqueue,12.300000,12.300000,0.000000,1
105,joint_state,dequeue,12.300000,12.301000,0.001000,0
106,joint_state,enqueue,12.334000,12.334000,0.000000,1
107,joint_state,dequeue,12.334000,12.335000,0.001000,0
108,joint_state,enqueue,12.367000,12.367000,0.000000,1
109,joint_state,dequeue,12.367000,12.367000,0.000000,0
110,joint_state,enqueue,12.400000,12.400000,0.000000,1
111,joint_state,dequeue,12.400000,12.401000,0.001000,0
112,joint_state,enqueue,12.434000,12.434000,0.000000,1
113,joint_state,dequeue,12.434000,12.435000,0.001000,0
114,joint_state,enqueue,12.467000,12.467000,0.000000,1
115,joint_state,dequeue,12.467000,12.469000,0.002000,0
116,joint_state,enqueue,12.500000,12.500000,0.000000,1
117,joint_state,dequeue,12.500000,12.501000,0.001000,0
118,joint_state,enqueue,12.534000,12.534000,0.000000,1
119,joint_state,dequeue,12.534000,12.535000,0.001000,0
120,joint_state,enqueue,12.567000,12.567000,0.000000,1
121,joint_state,dequeue,12.567000,12.569000,0.002000,0
122,joint_state,enqueue,12.600000,12.600000,0.000000,1
123,joint_state,dequeue,12.600000,12.601000,0.001000,0
124,joint_state,enqueue,12.634000,12.634000,0.000000,1
125,joint_state,dequeue,12.634000,12.635000,0.001000,0
126,joint_state,enqueue,12.667000,12.667000,0.000000,1
127,joint_state,dequeue,12.667000,12.667000,0.000000,0
128,joint_state,enqueue,12.700000,12.700000,0.000000,1
129,joint_state,dequeue,12.700000,12.701000,0.001000,0
130,joint_state,enqueue,12.734000,12.734000,0.000000,1
131,joint_state,dequeue,12.734000,12.735000,0.001000,0
132,joint_state,enqueue,12.767000,12.767000,0.000000,1
133,joint_state,dequeue,12.767000,12.767000,0.000000,0
134,joint_state,enqueue,12.800000,12.800000,0.000000,1
135,joint_state,dequeue,12.800000,12.801000,0.001000,0
136,joint_state,enqueue,12.834000,12.834000,0.000000,1
137,joint_state,dequeue,12.834000,12.835000,0.001000,0
138,joint_state,enqueue,12.867000,12.867000,0.000000,1
139,joint_state,dequeue,12.867000,12.869000,0.002000,0
140,joint_state,enqueue,12.900000,12.900000,0.000000,1
141,joint_state,dequeue,12.900000,12.901000,0.001000,0
142,joint_state,enqueue,12.934000,12.934000,0.000000,1
143,joint_state,dequeue,12.934000,12.935000,0.001000,0
144,joint_state,enqueue,12.967000,12.967000,0.000000,1
145,joint_state,dequeue,12.967000,12.967000,0.000000,0
146,joint_state,enqueue,13.000000,13.000000,0.000000,1
147,joint_state,dequeue,13.000000,13.001000,0.001000,0
148,joint_state,enqueue,13.034000,13.034000,0.000000,1
149,joint_state,dequeue,13.034000,13.035000,0.001000,0
150,joint_state,enqueue,13.067000,13.067000,0.000000,1
151,joint_state,dequeue,13.067000,13.069000,0.002000,0
152,joint_state,enqueue,13.100000,13.100000,0.000000,1
153,joint_state,dequeue,13.100000,13.102000,0.002000,0
154,joint_state,enqueue,13.134000,13.134000,0.000000,1
155,joint_state,dequeue,13.134000,13.135000,0.001000,0
156,joint_state,enqueue,13.167000,13.167000,0.000000,1
157,joint_state,dequeue,13.167000,13.169000,0.002000,0
158,joint_state,enqueue,13.200000,13.200000,0.000000,1
159,joint_state,dequeue,13.200000,13.201000,0.001000,0
160,joint_state,enqueue,13.234000,13.234000,0.000000,1
161,joint_state,dequeue,13.234000,13.235000,0.001000,0
162,joint_state,enqueue,13.267000,13.267000,0.000000,1
163,joint_state,dequeue,13.267000,13.269000,0.002000,0
164,joint_state,enqueue,13.300000,13.300000,0.000000,1
165,joint_state,dequeue,13.300000,13.301000,0.001000,0
166,joint_state,enqueue,13.334000,13.334000,0.000000,1
167,joint_state,dequeue,13.334000,13.335000,0.001000,0
168,joint_state,enqueue,13.367000,13.367000,0.000000,1
169,joint_state,dequeue,13.367000,13.369000,0.002000,0
170,joint_state,enqueue,13.400000,13.400000,0.000000,1
171,joint_state,dequeue,13.400000,13.407000,0.007000,0
172,joint_state,enqueue,13.434000,13.434000,0.000000,1
173,joint_state,dequeue,13.434000,13.435000,0.001000,0
174,joint_state,enqueue,13.467000,13.467000,0.000000,1
175,joint_state,dequeue,13.467000,13.469000,0.002000,0
176,joint_state,enqueue,13.500000,13.500000,0.000000,1
177,joint_state,dequeue,13.500000,13.501000,0.001000,0
178,joint_state,enqueue,13.534000,13.534000,0.000000,1
179,joint_state,dequeue,13.534000,13.535000,0.001000,0
180,joint_state,enqueue,13.567000,13.567000,0.000000,1
181,joint_state,dequeue,13.567000,13.569000,0.002000,0
182,joint_state,enqueue,13.600000,13.600000,0.000000,1
183,joint_state,dequeue,13.600000,13.601000,0.001000,0
184,joint_state,enqueue,13.634000,13.634000,0.000000,1
185,joint_state,dequeue,13.634000,13.635000,0.001000,0
186,joint_state,enqueue,13.667000,13.667000,0.000000,1
187,joint_state,dequeue,13.667000,13.667000,0.000000,0
188,joint_state,enqueue,13.700000,13.700000,0.000000,1
189,joint_state,dequeue,13.700000,13.701000,0.001000,0
190,joint_state,enqueue,13.734000,13.734000,0.000000,1
191,joint_state,dequeue,13.734000,13.735000,0.001000,0
192,joint_state,enqueue,13.767000,13.767000,0.000000,1
193,joint_state,dequeue,13.767000,13.769000,0.002000,0
194,joint_state,enqueue,13.800000,13.800000,0.000000,1
195,joint_state,dequeue,13.800000,13.801000,0.001000,0
196,joint_state,enqueue,13.834000,13.834000,0.000000,1
197,joint_state,dequeue,13.834000,13.835000,0.001000,0
198,joint_state,enqueue,13.867000,13.867000,0.000000,1
199,joint_state,dequeue,13.867000,13.869000,0.002000,0
200,joint_state,enqueue,13.900000,13.900000,0.000000,1
201,joint_state,dequeue,13.900000,13.904000,0.004000,0
202,joint_state,enqueue,13.934000,13.934000,0.000000,1
203,joint_state,dequeue,13.934000,13.935000,0.001000,0
204,joint_state,enqueue,13.967000,13.967000,0.000000,1
205,joint_state,dequeue,13.967000,13.967000,0.000000,0
206,joint_state,enqueue,14.000000,14.000000,0.000000,1
207,joint_state,dequeue,14.000000,14.001000,0.001000,0
208,joint_state,enqueue,14.034000,14.034000,0.000000,1
209,joint_state,dequeue,14.034000,14.035000,0.001000,0
210,joint_state,enqueue,14.067000,14.067000,0.000000,1
211,joint_state,dequeue,14.067000,14.067000,0.000000,0
212,joint_state,enqueue,14.100000,14.100000,0.000000,1
213,joint_state,dequeue,14.100000,14.101000,0.001000,0
214,joint_state,enqueue,14.134000,14.134000,0.000000,1
215,joint_state,dequeue,14.134000,14.135000,0.001000,0
216,joint_state,enqueue,14.167000,14.167000,0.000000,1
217,joint_state,dequeue,14.167000,14.169000,0.002000,0
218,joint_state,enqueue,14.200000,14.200000,0.000000,1
219,joint_state,dequeue,14.200000,14.201000,0.001000,0
220,joint_state,enqueue,14.234000,14.234000,0.000000,1
221,joint_state,dequeue,14.234000,14.236000,0.002000,0
222,joint_state,enqueue,14.267000,14.267000,0.000000,1
223,joint_state,dequeue,14.267000,14.269000,0.002000,0
224,joint_state,enqueue,14.300000,14.300000,0.000000,1
225,joint_state,dequeue,14.300000,14.301000,0.001000,0
226,joint_state,enqueue,14.334000,14.334000,0.000000,1
227,joint_state,dequeue,14.334000,14.335000,0.001000,0
228,joint_state,enqueue,14.367000,14.367000,0.000000,1
229,joint_state,dequeue,14.367000,14.369000,0.002000,0
230,joint_state,enqueue,14.400000,14.400000,0.000000,1
231,joint_state,dequeue,14.400000,14.401000,0.001000,0
232,joint_state,enqueue,14.434000,14.434000,0.000000,1
233,joint_state,dequeue,14.434000,14.435000,0.001000,0
234,joint_state,enqueue,14.467000,14.467000,0.000000,1
235,joint_state,dequeue,14.467000,14.467000,0.000000,0
236,joint_state,enqueue,14.500000,14.500000,0.000000,1
237,joint_state,dequeue,14.500000,14.501000,0.001000,0
238,joint_state,enqueue,14.534000,14.534000,0.000000,1
239,joint_state,dequeue,14.534000,14.535000,0.001000,0
240,joint_state,enqueue,14.567000,14.567000,0.000000,1
241,joint_state,dequeue,14.567000,14.567000,0.000000,0
242,joint_state,enqueue,14.600000,14.600000,0.000000,1
243,joint_state,dequeue,14.600000,14.601000,0.001000,0
244,joint_state,enqueue,14.634000,14.634000,0.000000,1
245,joint_state,dequeue,14.634000,14.635000,0.001000,0
246,joint_state,enqueue,14.667000,14.667000,0.000000,1
247,joint_state,dequeue,14.667000,14.669000,0.002000,0
248,joint_state,enqueue,14.700000,14.700000,0.000000,1
249,joint_state,dequeue,14.700000,14.701000,0.001000,0
250,joint_state,enqueue,14.734000,14.734000,0.000000,1
251,joint_state,dequeue,14.734000,14.735000,0.001000,0
252,joint_state,enqueue,14.767000,14.767000,0.000000,1
253,joint_state,dequeue,14.767000,14.769000,0.002000,0
254,joint_state,enqueue,14.800000,14.800000,0.000000,1
255,joint_state,dequeue,14.800000,14.801000,0.001000,0
256,joint_state,enqueue,14.834000,14.834000,0.000000,1
257,joint_state,dequeue,14.834000,14.835000,0.001000,0
258,joint_state,enqueue,14.867000,14.867000,0.000000,1
259,joint_state,dequeue,14.867000,14.869000,0.002000,0
260,joint_state,enqueue,14.900000,14.900000,0.000000,1
261,joint_state,dequeue,14.900000,14.901000,0.001000,0
262,joint_state,enqueue,14.934000,14.934000,0.000000,1
263,joint_state,dequeue,14.934000,14.935000,0.001000,0
264,joint_state,enqueue,14.967000,14.967000,0.000000,1
265,joint_state,dequeue,14.967000,14.969000,0.002000,0
266,joint_state,enqueue,15.000000,15.000000,0.000000,1
267,joint_state,dequeue,15.000000,15.001000,0.001000,0
268,joint_state,enqueue,15.034000,15.034000,0.000000,1
269,joint_state,dequeue,15.034000,15.035000,0.001000,0
270,joint_state,enqueue,15.067000,15.067000,0.000000,1
