timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757508746.592474,0.192253,0.192192,-0.004842,0.501085,-0.004444,0.090333,0.308893,0.000398,0.487788,0.890137,follow
1757508746.626071,0.192843,0.192795,-0.004291,0.501687,-0.003891,0.090333,0.308892,0.000399,0.487785,0.884277,follow
1757508746.659405,0.194334,0.194324,-0.001971,0.503219,-0.001572,0.089570,0.308894,0.000399,0.487785,0.889648,follow
1757508746.692961,0.193471,0.193401,-0.005178,0.502295,-0.004779,0.090821,0.308893,0.000399,0.487789,0.882324,follow
1757508746.725965,0.191245,0.191229,-0.002464,0.502626,-0.002107,0.089034,0.311397,0.000357,0.488403,0.886230,follow
1757508746.759617,0.180442,0.180432,-0.001878,0.503227,-0.001555,0.089034,0.322795,0.000323,0.491061,0.883301,follow
1757508746.792919,0.170622,0.170612,-0.001837,0.503875,-0.001556,0.088458,0.333263,0.000281,0.490877,0.889648,follow
1757508746.825672,0.156829,0.156799,-0.003051,0.501715,-0.002952,0.089570,0.344915,0.000098,0.488948,0.886230,follow
1757508746.859304,0.144803,0.144723,-0.004811,0.501669,-0.004745,0.090333,0.356946,0.000066,0.486279,0.884766,follow
1757508746.892872,0.134951,0.134949,-0.000696,0.504768,-0.000745,0.088993,0.369819,-0.000048,0.483509,0.888672,follow
1757508746.926008,0.122088,0.122077,-0.001579,0.504466,-0.001658,0.091090,0.382389,-0.000078,0.481395,0.890137,follow
1757508746.959849,0.107147,0.107093,-0.003414,0.501741,-0.003539,0.090062,0.394648,-0.000125,0.479778,0.887207,follow
1757508746.993062,0.098519,0.098515,-0.000788,0.504467,-0.001021,0.088993,0.405952,-0.000233,0.478241,0.886230,follow
1757508747.025878,0.082973,0.082806,-0.005265,0.499864,-0.005581,0.091406,0.417058,-0.000316,0.476903,0.889648,follow
1757508747.059834,0.076711,0.076708,-0.000692,0.504467,-0.001021,0.088993,0.427760,-0.000329,0.475877,0.887207,follow
1757508747.092559,0.066367,0.066356,-0.001229,0.503847,-0.001606,0.090062,0.437491,-0.000377,0.474893,0.884766,follow
1757508747.126341,0.054446,0.054361,-0.003052,0.501122,-0.003488,0.089034,0.446761,-0.000436,0.473969,0.880859,follow
1757508747.159253,0.048943,0.048888,-0.002310,0.503517,-0.002822,0.090821,0.454629,-0.000512,0.473144,0.886230,follow
1757508747.192762,0.040606,0.040568,-0.001776,0.502316,-0.002400,0.089570,0.461749,-0.000624,0.472437,0.887207,follow
1757508747.226614,0.034029,0.033968,-0.002045,0.502643,-0.002711,0.090062,0.468675,-0.000666,0.472030,0.882324,follow
1757508747.259701,0.027677,0.027557,-0.002574,0.502042,-0.003263,0.090062,0.474485,-0.000689,0.471721,0.878418,follow
1757508747.292974,0.022878,0.022736,-0.002543,0.502042,-0.003263,0.090062,0.479306,-0.000720,0.471165,0.882324,follow
1757508747.326392,0.019094,0.019064,-0.001068,0.502652,-0.001874,0.090597,0.483588,-0.000805,0.470683,0.880859,follow
1757508747.359870,0.016185,0.016180,0.000385,0.503253,-0.000429,0.091444,0.487073,-0.000815,0.470182,0.890137,follow
1757508747.393301,0.012640,0.012634,-0.000385,0.502361,-0.001243,0.090911,0.489726,-0.000858,0.469687,0.888672,follow
1757508747.426219,0.011039,0.011037,0.000197,0.502952,-0.000706,0.091444,0.491915,-0.000903,0.469108,0.891113,follow
1757508747.459869,0.009982,0.009837,0.001694,0.503279,0.000767,0.090693,0.493442,-0.000927,0.468662,0.878906,follow
1757508747.494487,0.009327,0.008209,0.004428,0.502738,0.003512,0.090799,0.494529,-0.000917,0.468348,0.879883,follow
1757508747.526586,0.009929,0.007521,0.006483,0.502778,0.005567,0.090061,0.495257,-0.000917,0.468117,0.875977,follow
1757508747.559531,0.010706,0.008044,0.007066,0.503678,0.006153,0.090061,0.495634,-0.000913,0.467831,0.870605,follow
1757508747.593022,0.011227,0.007952,0.007925,0.503694,0.007011,0.090061,0.495742,-0.000914,0.467560,0.870605,follow
1757508747.626253,0.011095,0.007890,0.007800,0.503665,0.006961,0.091652,0.495775,-0.000839,0.467436,0.858887,follow
1757508747.659633,0.009807,0.006106,0.007675,0.501882,0.007041,0.092505,0.495777,-0.000634,0.467456,0.856934,follow
1757508747.693005,0.011428,0.006996,0.009036,0.502774,0.008710,0.093564,0.495778,-0.000326,0.467456,0.877441,follow
1757508747.726594,0.012630,0.007032,0.010491,0.502813,0.010520,0.092829,0.495781,0.000029,0.467440,0.876465,follow
1757508747.759665,0.015133,0.007400,0.013201,0.503181,0.013584,0.090848,0.495781,0.000384,0.467443,0.876465,follow
1757508747.792973,0.015859,0.008562,0.013349,0.504345,0.014066,0.091901,0.495782,0.000717,0.467440,0.882324,follow
1757508747.826636,0.014811,0.007076,0.013011,0.502858,0.014100,0.092955,0.495781,0.001089,0.467442,0.867188,follow
1757508747.860221,0.018375,0.009818,0.015531,0.505598,0.017066,0.089603,0.495780,0.001534,0.467436,0.877441,follow
1757508747.893764,0.020780,0.008616,0.018910,0.504396,0.021064,0.089573,0.495780,0.002154,0.467430,0.879883,follow
1757508747.926924,0.018791,0.007133,0.017384,0.502909,0.020244,0.090098,0.495776,0.002860,0.467433,0.872559,follow
1757508747.960308,0.020375,0.008318,0.018600,0.504091,0.022214,0.091147,0.495773,0.003614,0.467431,0.864258,follow
1757508747.993748,0.022842,0.009527,0.020760,0.505294,0.025169,0.090963,0.495768,0.004409,0.467424,0.859863,follow
1757508748.026960,0.024948,0.009884,0.022906,0.505646,0.028293,0.088518,0.495761,0.005387,0.467415,0.861328,follow
1757508748.060367,0.024702,0.009879,0.022640,0.505628,0.029115,0.090083,0.495749,0.006474,0.467416,0.876465,follow
1757508748.093518,0.020503,0.006919,0.019300,0.502655,0.026840,0.091127,0.495735,0.007540,0.467412,0.876465,follow
1757508748.127198,0.022473,0.008083,0.020969,0.503802,0.029725,0.093557,0.495719,0.008756,0.467401,0.873047,follow
1757508748.160462,0.027218,0.010793,0.024987,0.506488,0.035123,0.089205,0.495695,0.010136,0.467395,0.878906,follow
1757508748.193855,0.026316,0.008773,0.024810,0.504438,0.036535,0.088351,0.495665,0.011725,0.467386,0.857910,follow
