timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757600872.757234,0.094233,0.093315,0.013124,0.401827,0.014222,0.076780,0.308512,0.001099,0.487783,0.902832,manual
1757600872.767361,0.094233,0.093315,0.013123,0.401827,0.014222,0.076780,0.308512,0.001099,0.487783,0.902832,manual
1757600872.777171,0.094232,0.093315,0.013115,0.401827,0.014222,0.076780,0.308512,0.001107,0.487783,0.902832,manual
1757600872.787154,0.098493,0.096815,0.018103,0.405328,0.019212,0.068405,0.308512,0.001108,0.487783,0.902832,manual
1757600872.798221,0.098494,0.096816,0.018101,0.405328,0.019212,0.068405,0.308512,0.001110,0.487784,0.902832,manual
1757600872.807143,0.098494,0.096816,0.018101,0.405328,0.019212,0.068405,0.308512,0.001110,0.487782,0.902832,manual
1757600872.817168,0.098493,0.096816,0.018101,0.405328,0.019212,0.068405,0.308512,0.001111,0.487783,0.902832,manual
1757600872.827062,0.096938,0.095762,0.015055,0.404281,0.016167,0.070914,0.308519,0.001112,0.487781,0.893066,manual
1757600872.837177,0.096886,0.095709,0.015055,0.404281,0.016167,0.070914,0.308572,0.001112,0.487787,0.893066,manual
1757600872.847111,0.096762,0.095584,0.015052,0.404281,0.016167,0.070914,0.308697,0.001115,0.487804,0.893066,manual
1757600872.857043,0.094810,0.093762,0.014057,0.402632,0.015172,0.075105,0.308869,0.001115,0.487836,0.878906,manual
1757600872.867289,0.094615,0.093565,0.014057,0.402632,0.015172,0.075105,0.309066,0.001115,0.487861,0.878906,manual
1757600872.877077,0.094407,0.093355,0.014057,0.402632,0.015172,0.075105,0.309277,0.001115,0.487858,0.878906,manual
1757600872.957225,0.090595,0.089878,0.011376,0.401038,0.012492,0.079861,0.311160,0.001117,0.487394,0.905273,manual
1757600873.007177,0.091392,0.090114,0.015233,0.402904,0.016342,0.073988,0.312791,0.001109,0.486949,0.901855,manual
1757600873.017256,0.091053,0.089769,0.015233,0.402904,0.016342,0.073988,0.313135,0.001108,0.486827,0.901855,manual
1757600873.037308,0.091045,0.089742,0.015348,0.403714,0.016459,0.072313,0.313972,0.001111,0.486614,0.895020,manual
1757600873.047249,0.090603,0.089294,0.015345,0.403714,0.016459,0.072313,0.314420,0.001114,0.486509,0.895020,manual
1757600873.057220,0.092554,0.090707,0.018397,0.405586,0.019509,0.068405,0.314879,0.001112,0.486381,0.903320,manual
1757600873.067134,0.092052,0.090196,0.018395,0.405586,0.019509,0.068405,0.315390,0.001114,0.486251,0.903320,manual
1757600873.077220,0.091461,0.089592,0.018396,0.405586,0.019509,0.068405,0.315993,0.001113,0.486137,0.903320,manual
1757600873.087134,0.089196,0.087835,0.015527,0.404548,0.016639,0.071473,0.316713,0.001112,0.486055,0.899902,manual
1757600873.097250,0.088371,0.086996,0.015524,0.404548,0.016639,0.071473,0.317552,0.001115,0.486005,0.899902,manual
