timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
29.726000,0.157717,0.156953,0.015506,0.464564,0.014686,0.081186,0.307611,-0.000820,0.487705,0.922363,follow
31.726000,0.002648,-0.000211,-0.002639,0.464008,0.012341,0.080348,0.464219,0.014980,0.487540,0.918945,follow
33.726000,0.001480,-0.000263,0.001456,0.463728,0.013842,0.080646,0.463991,0.012386,0.487539,0.917969,follow
35.726000,0.005929,0.004546,0.003806,0.468280,0.017667,0.077945,0.463734,0.013862,0.487550,0.920410,follow
37.726000,0.002422,0.001191,0.002109,0.469473,0.019788,0.074704,0.468282,0.017679,0.487557,0.918457,follow
39.726000,0.004058,-0.002846,-0.002894,0.466644,0.016898,0.075244,0.469489,0.019791,0.487559,0.921387,follow
41.726000,0.004129,-0.001831,-0.003701,0.464854,0.013201,0.080348,0.466685,0.016901,0.487566,0.915039,follow
43.726000,0.000969,-0.000037,0.000968,0.464865,0.014172,0.079566,0.464902,0.013204,0.487570,0.916504,follow
45.726000,0.001163,0.000235,0.001139,0.465157,0.015315,0.079566,0.464922,0.014176,0.487576,0.917969,follow
47.726000,0.003273,0.002243,0.002383,0.467461,0.017704,0.076865,0.465218,0.015321,0.487588,0.915527,follow
49.726000,0.061434,-0.045063,0.041755,0.422434,0.059461,0.074263,0.467496,0.017706,0.487597,0.927246,follow
51.726000,0.004630,-0.002540,-0.003872,0.420062,0.055662,0.078578,0.422602,0.059533,0.487636,0.931152,follow
53.726000,0.001605,0.000485,0.001529,0.420588,0.057213,0.076960,0.420103,0.055683,0.487648,0.920898,follow
55.726000,0.002932,-0.001358,-0.002598,0.419237,0.054620,0.081814,0.420595,0.057219,0.487656,0.936035,follow
57.726000,0.003132,-0.002362,-0.002057,0.416896,0.052577,0.080196,0.419258,0.054634,0.487668,0.937012,follow
59.726000,0.002347,0.001824,0.001476,0.418748,0.054068,0.080196,0.416923,0.052592,0.487674,0.937012,follow
61.726000,0.004420,-0.003169,-0.003081,0.415583,0.050983,0.081814,0.418752,0.054064,0.487673,0.933594,follow
63.726000,0.006266,0.003902,0.004904,0.419522,0.055906,0.079117,0.415621,0.051002,0.487684,0.928711,follow
65.726000,0.001685,0.001063,0.001308,0.420579,0.057193,0.077499,0.419516,0.055885,0.487676,0.911621,follow
67.726000,0.000466,-0.000297,-0.000359,0.420294,0.056827,0.079117,0.420591,0.057186,0.487676,0.905762,follow
69.726000,0.001256,0.000779,0.000985,0.421093,0.057807,0.077499,0.420315,0.056823,0.487675,0.907227,follow
71.726000,0.003968,-0.002084,-0.003377,0.419022,0.054415,0.079117,0.421107,0.057792,0.487672,0.918457,follow
73.726000,0.000125,0.000025,0.000122,0.419075,0.054537,0.075881,0.419050,0.054415,0.487678,0.918457,follow
75.726000,0.003643,0.001870,0.003126,0.421120,0.057867,0.075881,0.419250,0.054741,0.487860,0.910645,follow
77.726000,0.001881,0.001572,0.001034,0.422707,0.058889,0.074263,0.421136,0.057855,0.487860,0.933594,follow
79.726000,0.029092,0.027854,-0.008397,0.450582,0.050487,0.084510,0.422728,0.058884,0.487864,0.909668,follow
81.726000,0.030545,-0.029967,0.005913,0.420620,0.056376,0.075881,0.450588,0.050463,0.487849,0.931152,follow
83.726000,0.004211,-0.002687,-0.003243,0.417975,0.053149,0.080196,0.420662,0.056391,0.487874,0.915527,follow
85.726000,0.003304,0.002083,0.002565,0.420088,0.055723,0.076960,0.418005,0.053158,0.487890,0.933105,follow
87.726000,0.004019,0.002073,0.003443,0.422176,0.059154,0.074263,0.420103,0.055711,0.487887,0.932129,follow
89.726000,0.009208,-0.005842,-0.007117,0.416345,0.052023,0.084510,0.422187,0.059140,0.487886,0.929199,follow
91.726000,0.005976,0.004195,0.004256,0.420594,0.056315,0.077499,0.416399,0.052060,0.487912,0.931641,follow
