timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757406833.961319,0.092980,0.085928,-0.035518,0.394553,-0.034852,0.095711,0.308625,0.000666,0.487881,0.896973,follow
1757406834.095077,0.091335,0.084702,-0.034171,0.395086,-0.034289,0.095711,0.310384,-0.000118,0.488218,0.895508,follow
1757406834.228797,0.070394,0.065898,-0.024754,0.395897,-0.034033,0.095131,0.329999,-0.009278,0.485675,0.895020,follow
1757406834.261756,0.064934,0.060924,-0.022465,0.396453,-0.034098,0.096649,0.335529,-0.011633,0.484216,0.891602,follow
1757406834.461749,0.033149,0.029281,-0.015539,0.395305,-0.037158,0.097262,0.366024,-0.021619,0.479443,0.901367,follow
1757406834.561765,0.022745,0.018279,-0.013536,0.395038,-0.037438,0.097262,0.376759,-0.023902,0.478527,0.901367,follow
1757406834.628623,0.017923,0.014019,-0.011166,0.395328,-0.036258,0.096291,0.381308,-0.025092,0.478142,0.898438,follow
1757406835.496079,0.052070,0.045799,0.024774,0.433325,-0.004203,0.102008,0.387526,-0.028977,0.476817,0.865234,follow
1757406835.529782,0.052689,0.045864,0.025936,0.433396,-0.003040,0.101575,0.387533,-0.028976,0.476823,0.879883,follow
1757406835.629338,0.059059,0.051125,0.029567,0.439381,0.001055,0.103117,0.388256,-0.028512,0.476954,0.883301,follow
1757406835.696490,0.058813,0.050619,0.029945,0.443088,0.004729,0.102723,0.392469,-0.025216,0.476903,0.889648,follow
1757406835.729355,0.055919,0.048651,0.027570,0.443423,0.004426,0.102619,0.394773,-0.023143,0.476261,0.894043,follow
1757406835.762936,0.056647,0.048555,0.029178,0.445987,0.008223,0.100714,0.397431,-0.020955,0.475435,0.881836,follow
1757406835.796041,0.053790,0.046331,0.027328,0.446266,0.008512,0.100714,0.399934,-0.018816,0.474630,0.884277,follow
1757406835.829770,0.051043,0.044823,0.024419,0.447691,0.007771,0.102519,0.402868,-0.016649,0.473783,0.884277,follow
1757406835.896880,0.043463,0.038004,0.021088,0.446863,0.008462,0.101706,0.408859,-0.012626,0.472396,0.879883,follow
1757406835.930125,0.040946,0.035770,0.019926,0.447700,0.009330,0.101706,0.411930,-0.010596,0.471971,0.880859,follow
1757406835.963200,0.033166,0.029910,0.014332,0.444636,0.005525,0.101706,0.414726,-0.008807,0.471255,0.885742,follow
1757406835.996263,0.035035,0.030079,0.017963,0.447402,0.010764,0.103064,0.417323,-0.007199,0.470612,0.881836,follow
1757406836.030106,0.035351,0.029786,0.019039,0.449660,0.013335,0.102522,0.419875,-0.005704,0.470276,0.889648,follow
1757406836.062860,0.034269,0.028176,0.019507,0.450269,0.015068,0.103251,0.422093,-0.004439,0.469852,0.891602,follow
1757406836.097335,0.033401,0.026301,0.020588,0.450588,0.017195,0.101376,0.424287,-0.003392,0.469273,0.896973,follow
1757406836.129701,0.030908,0.023875,0.019629,0.450080,0.017101,0.103198,0.426205,-0.002529,0.468856,0.871582,follow
1757406836.163058,0.034265,0.025265,0.023147,0.453183,0.021492,0.102413,0.427918,-0.001656,0.468548,0.878906,follow
1757406836.196841,0.033256,0.023707,0.023322,0.453207,0.022653,0.102168,0.429500,-0.000669,0.468176,0.871582,follow
1757406836.264708,0.038990,0.026948,0.028179,0.459260,0.029746,0.100518,0.432312,0.001568,0.467194,0.824219,follow
1757406836.297093,0.038077,0.026657,0.027190,0.460121,0.029992,0.100518,0.433464,0.002803,0.466734,0.858887,follow
1757406836.330378,0.039244,0.026683,0.028777,0.461251,0.032998,0.099763,0.434568,0.004221,0.466320,0.871582,follow
1757406836.363060,0.039432,0.026467,0.029230,0.461893,0.034816,0.098977,0.435427,0.005586,0.465942,0.874023,follow
1757406836.396512,0.039885,0.026472,0.029833,0.462771,0.036916,0.097710,0.436299,0.007083,0.465605,0.856934,follow
1757406836.430297,0.044457,0.029744,0.033042,0.467034,0.041863,0.099583,0.437291,0.008821,0.465362,0.869629,follow
1757406836.463143,0.044676,0.029150,0.033855,0.467371,0.044500,0.101256,0.438221,0.010644,0.465101,0.882324,follow
1757406836.496862,0.049221,0.032080,0.037331,0.471395,0.049946,0.099487,0.439316,0.012615,0.464786,0.855957,follow
1757406836.530831,0.046410,0.028622,0.036533,0.469098,0.051172,0.101195,0.440476,0.014640,0.464386,0.847168,follow
1757406836.563560,0.049001,0.030235,0.038561,0.471943,0.055419,0.099457,0.441708,0.016858,0.463953,0.878906,follow
1757406836.597172,0.052555,0.031964,0.041717,0.474834,0.060865,0.099123,0.442870,0.019148,0.463473,0.832031,follow
1757406836.630474,0.056112,0.033245,0.045203,0.477398,0.066864,0.100872,0.444153,0.021661,0.463015,0.877441,follow
1757406836.664346,0.057759,0.034873,0.046043,0.480318,0.070307,0.098701,0.445445,0.024264,0.462565,0.726562,follow
1757406836.697129,0.063402,0.037708,0.050970,0.484516,0.077983,0.097900,0.446809,0.027013,0.462079,0.629883,follow
1757406836.730493,0.060016,0.035320,0.048523,0.483365,0.078458,0.096235,0.448045,0.029935,0.461531,0.697754,follow
1757406836.763999,0.059595,0.034893,0.048312,0.484215,0.081528,0.095594,0.449322,0.033216,0.461080,0.798340,follow
1757406836.797093,0.061529,0.036041,0.049868,0.486727,0.086428,0.095464,0.450687,0.036560,0.460786,0.853027,follow
1757406836.837757,0.059414,0.034413,0.048433,0.487222,0.089659,0.093821,0.452808,0.041226,0.460468,0.689453,follow
1757406836.864672,0.053304,0.030043,0.044031,0.484341,0.088368,0.097234,0.454297,0.044337,0.460179,0.806641,follow
1757406836.899934,0.054133,0.031050,0.044343,0.487166,0.092738,0.095600,0.456116,0.048395,0.459680,0.812988,follow
1757406836.930701,0.054882,0.030439,0.045667,0.488146,0.097530,0.095872,0.457707,0.051862,0.459275,0.651367,follow
1757406836.964519,0.051425,0.028017,0.043123,0.487577,0.098880,0.094258,0.459560,0.055757,0.458833,0.644043,follow
1757406836.997322,0.048502,0.025383,0.041330,0.486573,0.100491,0.094567,0.461190,0.059161,0.458485,0.881836,follow
1757406837.030831,0.044228,0.022347,0.038167,0.485129,0.100821,0.095462,0.462782,0.062655,0.457997,0.670410,follow
1757406837.064494,0.044804,0.021505,0.039305,0.485870,0.105361,0.092860,0.464365,0.066056,0.457487,0.835449,follow
1757406837.097237,0.041538,0.019590,0.036628,0.485324,0.105881,0.096847,0.465734,0.069253,0.457101,0.677246,follow
1757406837.164280,0.041203,0.019012,0.036555,0.487131,0.111991,0.094073,0.468119,0.075436,0.456640,0.658203,follow
1757406837.230550,0.040372,0.016312,0.036930,0.486299,0.117702,0.090236,0.469987,0.080772,0.455992,0.687500,follow
1757406837.333873,0.041938,0.014837,0.039226,0.486957,0.127243,0.092855,0.472120,0.088016,0.455281,0.781250,follow
1757406837.364130,0.039777,0.013227,0.037514,0.485737,0.127640,0.093767,0.472510,0.090126,0.454976,0.604004,follow
1757406837.431012,0.039232,0.012312,0.037250,0.485258,0.131946,0.093133,0.472946,0.094696,0.454246,0.647949,follow
1757406837.464116,0.034124,0.009009,0.032914,0.482082,0.129976,0.094483,0.473073,0.097062,0.453993,0.759277,follow
1757406837.497960,0.034808,0.007177,0.034061,0.480365,0.133648,0.094216,0.473188,0.099587,0.453762,0.651367,follow
1757406837.712544,0.023969,-0.002219,0.023866,0.470152,0.138109,0.097787,0.472371,0.114243,0.452316,0.716797,follow
