seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,1757600520.187486,1757600520.687486,0.500000,1
1,joint_state,enqueue,1757600520.220834,1757600520.720834,0.500000,2
2,joint_state,enqueue,1757600520.254206,1757600520.754206,0.500000,3
3,joint_state,enqueue,1757600520.287547,1757600520.787547,0.500000,4
4,joint_state,enqueue,1757600520.320896,1757600520.820896,0.500000,5
5,joint_state,enqueue,1757600520.354232,1757600520.854232,0.500000,6
6,joint_state,enqueue,1757600520.387527,1757600520.887527,0.500000,7
7,joint_state,enqueue,1757600520.420840,1757600520.920840,0.500000,8
8,joint_state,enqueue,1757600520.454232,1757600520.954232,0.500000,9
9,joint_state,enqueue,1757600520.487522,1757600520.987522,0.500000,10
10,joint_state,enqueue,1757600520.520724,1757600521.020724,0.500000,11
11,joint_state,enqueue,1757600520.554195,1757600521.054195,0.500000,12
12,joint_state,enqueue,1757600520.587383,1757600521.087383,0.500000,13
13,joint_state,enqueue,1757600520.620886,1757600521.120886,0.500000,14
14,joint_state,enqueue,1757600520.654422,1757600521.154422,0.500000,15
15,joint_state,dequeue,1757600520.187486,1757600520.687753,0.500267,14
16,joint_state,enqueue,1757600520.687524,1757600521.187524,0.500000,15
17,joint_state,enqueue,1757600520.720907,1757600521.220907,0.500000,16
18,joint_state,dequeue,1757600520.220834,1757600520.721776,0.500942,15
19,joint_state,enqueue,1757600520.754216,1757600521.254216,0.500000,16
20,joint_state,dequeue,1757600520.254206,1757600520.755762,0.501556,15
21,joint_state,dequeue,1757600520.287547,1757600520.787779,0.500232,14
22,joint_state,enqueue,1757600520.787551,1757600521.287551,0.500000,15
23,joint_state,enqueue,1757600520.820700,1757600521.320700,0.500000,16
24,joint_state,dequeue,1757600520.320896,1757600520.821737,0.500841,15
25,joint_state,enqueue,1757600520.854075,1757600521.354075,0.500000,16
26,joint_state,dequeue,1757600520.354232,1757600520.855763,0.501531,15
27,joint_state,dequeue,1757600520.387527,1757600520.887784,0.500257,14
28,joint_state,enqueue,1757600520.887521,1757600521.387521,0.500000,15
29,joint_state,enqueue,1757600520.920902,1757600521.420902,0.500000,16
30,joint_state,dequeue,1757600520.420840,1757600520.921746,0.500905,15
31,joint_state,enqueue,1757600520.954217,1757600521.454217,0.500000,16
32,joint_state,dequeue,1757600520.454232,1757600520.955756,0.501524,15
33,joint_state,dequeue,1757600520.487522,1757600520.987929,0.500406,14
34,joint_state,enqueue,1757600520.987618,1757600521.487618,0.500000,15
35,joint_state,enqueue,1757600521.020863,1757600521.520863,0.500000,16
36,joint_state,dequeue,1757600520.520724,1757600521.021700,0.500976,15
37,joint_state,enqueue,1757600521.054231,1757600521.554231,0.500000,16
38,joint_state,dequeue,1757600520.554195,1757600521.055768,0.501573,15
39,joint_state,dequeue,1757600520.587383,1757600521.087762,0.500380,14
40,joint_state,enqueue,1757600521.087538,1757600521.587538,0.500000,15
41,joint_state,enqueue,1757600521.120881,1757600521.620881,0.500000,16
42,joint_state,dequeue,1757600520.620886,1757600521.121746,0.500859,15
43,joint_state,enqueue,1757600521.154077,1757600521.654077,0.500000,16
44,joint_state,dequeue,1757600520.654422,1757600521.155746,0.501324,15
45,joint_state,dequeue,1757600520.687524,1757600521.187753,0.500230,14
46,joint_state,enqueue,1757600521.187529,1757600521.687529,0.500000,15
47,joint_state,enqueue,1757600521.220897,1757600521.720897,0.500000,16
48,joint_state,dequeue,1757600520.720907,1757600521.221765,0.500858,15
49,joint_state,enqueue,1757600521.254237,1757600521.754237,0.500000,16
50,joint_state,dequeue,1757600520.754216,1757600521.255778,0.501562,15
51,joint_state,dequeue,1757600520.787551,1757600521.287762,0.500211,14
52,joint_state,enqueue,1757600521.287510,1757600521.787510,0.500000,15
53,joint_state,enqueue,1757600521.320864,1757600521.820864,0.500000,16
54,joint_state,dequeue,1757600520.820700,1757600521.321784,0.501084,15
55,joint_state,dequeue,1757600520.854075,1757600521.355768,0.501693,14
56,joint_state,enqueue,1757600521.356326,1757600521.856326,0.500000,15
57,joint_state,enqueue,1757600521.387411,1757600521.887411,0.500000,16
58,joint_state,dequeue,1757600520.887521,1757600521.387765,0.500244,15
59,joint_state,enqueue,1757600521.420722,1757600521.920722,0.500000,16
60,joint_state,dequeue,1757600520.920902,1757600521.421911,0.501009,15
61,joint_state,enqueue,1757600521.454214,1757600521.954214,0.500000,16
62,joint_state,dequeue,1757600520.954217,1757600521.455739,0.501523,15
63,joint_state,dequeue,1757600520.987618,1757600521.487767,0.500149,14
64,joint_state,enqueue,1757600521.487531,1757600521.987531,0.500000,15
65,joint_state,enqueue,1757600521.520769,1757600522.020769,0.500000,16
