timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
101.005000,0.060065,0.042584,-0.042361,0.463203,0.013958,0.078485,0.420619,0.056319,0.487919,0.921875,manual
101.501000,0.060019,0.042392,-0.042487,0.463203,0.013958,0.078485,0.420811,0.056446,0.463084,0.921875,manual
101.529000,0.060037,0.042538,-0.042367,0.463203,0.013958,0.078485,0.420666,0.056326,0.462610,0.921875,manual
101.555000,0.060057,0.042652,-0.042281,0.463203,0.013958,0.078485,0.420551,0.056239,0.462027,0.921875,manual
101.585000,0.060077,0.042753,-0.042207,0.463203,0.013958,0.078485,0.420450,0.056165,0.461065,0.921875,manual
101.614000,0.060093,0.042809,-0.042174,0.463203,0.013958,0.078485,0.420395,0.056132,0.459914,0.921875,manual
101.641000,0.060105,0.042832,-0.042168,0.463203,0.013958,0.078485,0.420372,0.056126,0.458633,0.921875,manual
101.668000,0.060112,0.042826,-0.042182,0.463203,0.013958,0.078485,0.420377,0.056141,0.457157,0.921875,manual
101.695000,0.060118,0.042802,-0.042215,0.463203,0.013958,0.078485,0.420402,0.056174,0.455500,0.921875,manual
101.723000,0.060121,0.042759,-0.042263,0.463203,0.013958,0.078485,0.420444,0.056222,0.453610,0.921875,manual
101.750000,0.060593,0.044065,-0.041590,0.464564,0.014686,0.081186,0.420499,0.056276,0.451648,0.922363,manual
101.777000,0.060590,0.044006,-0.041649,0.464564,0.014686,0.081186,0.420559,0.056335,0.449560,0.922363,manual
101.806000,0.060586,0.043939,-0.041714,0.464564,0.014686,0.081186,0.420625,0.056399,0.447199,0.922363,manual
101.836000,0.060580,0.043869,-0.041779,0.464564,0.014686,0.081186,0.420696,0.056464,0.444650,0.922363,manual
101.865000,0.060574,0.043805,-0.041837,0.464564,0.014686,0.081186,0.420760,0.056523,0.442111,0.922363,manual
101.895000,0.060569,0.043748,-0.041889,0.464564,0.014686,0.081186,0.420817,0.056575,0.439404,0.922363,manual
101.926000,0.060562,0.043696,-0.041934,0.464564,0.014686,0.081186,0.420869,0.056620,0.436547,0.922363,manual
101.956000,0.060558,0.043657,-0.041968,0.464564,0.014686,0.081186,0.420907,0.056654,0.433729,0.922363,manual
101.986000,0.060554,0.043629,-0.041991,0.464564,0.014686,0.081186,0.420935,0.056677,0.430866,0.922363,manual
102.016000,0.060551,0.043609,-0.042008,0.464564,0.014686,0.081186,0.420956,0.056693,0.427965,0.922363,manual
102.046000,0.060548,0.043597,-0.042016,0.464564,0.014686,0.081186,0.420967,0.056701,0.425131,0.922363,manual
102.077000,0.060544,0.043593,-0.042014,0.464564,0.014686,0.081186,0.420971,0.056700,0.422083,0.922363,manual
102.107000,0.060541,0.043598,-0.042005,0.464564,0.014686,0.081186,0.420966,0.056691,0.419020,0.922363,manual
