timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
19.528000,0.150806,-0.149671,0.018462,0.157222,0.018487,0.030977,0.306894,0.000025,0.486881,0.905273,manual
19.531000,0.150252,-0.149105,0.018528,0.157791,0.018555,0.031088,0.306896,0.000027,0.486884,0.905273,manual
19.730000,0.113718,-0.111319,0.023232,0.195576,0.023260,0.038118,0.306896,0.000027,0.486884,0.912598,manual
19.930000,0.083726,-0.079018,0.027681,0.227876,0.027705,0.043355,0.306894,0.000024,0.486881,0.903320,manual
20.130000,0.060793,-0.052338,0.030927,0.254558,0.030956,0.047969,0.306896,0.000028,0.486884,0.893066,manual
20.330000,0.044849,-0.029883,0.033443,0.277013,0.033472,0.052197,0.306896,0.000029,0.486884,0.903320,manual
20.530000,0.037184,-0.011232,0.035447,0.295662,0.035473,0.056236,0.306894,0.000026,0.486880,0.901855,manual
20.930000,0.043938,0.020087,0.039078,0.326982,0.039108,0.062241,0.306896,0.000030,0.486883,0.900391,manual
21.130000,0.050250,0.030669,0.039806,0.337564,0.039837,0.065065,0.306896,0.000031,0.486883,0.907227,follow
21.330000,0.029912,0.023372,0.018666,0.346958,0.041256,0.066682,0.323585,0.022590,0.486791,0.905762,follow
21.930000,0.017596,0.017556,0.001179,0.365312,0.042383,0.071306,0.347756,0.041204,0.486993,0.901367,follow
22.330000,0.012095,0.011954,0.001847,0.374941,0.044325,0.072215,0.362988,0.042478,0.486791,0.903809,follow
22.530000,0.007395,0.007360,0.000723,0.377812,0.044172,0.073356,0.370452,0.043450,0.486889,0.905762,follow
22.730000,0.004987,0.004917,0.000834,0.380734,0.044701,0.073509,0.375817,0.043867,0.486973,0.905273,follow
22.930000,0.003378,0.003337,0.000524,0.382757,0.044730,0.074267,0.379420,0.044205,0.487095,0.905273,follow
23.130000,0.002606,0.002589,0.000299,0.384457,0.044754,0.074903,0.381868,0.044455,0.487173,0.903809,follow
23.730000,0.003671,0.003664,-0.000226,0.388279,0.044442,0.076645,0.384616,0.044668,0.487243,0.905273,follow
24.130000,0.002961,0.002777,0.001027,0.390473,0.045614,0.076197,0.387696,0.044587,0.487164,0.902832,follow
24.930000,0.001335,0.001324,0.000172,0.391949,0.045723,0.076135,0.390625,0.045551,0.487230,0.905273,follow
25.130000,0.000881,0.000880,0.000030,0.392172,0.045739,0.076520,0.391292,0.045708,0.487195,0.909668,follow
25.930000,0.001130,0.001049,0.000418,0.393274,0.046184,0.075889,0.392225,0.045766,0.487209,0.911133,follow
26.330000,0.000740,-0.000038,-0.000739,0.393063,0.045458,0.076994,0.393101,0.046198,0.487174,0.907227,follow
26.930000,0.000701,0.000696,0.000083,0.393747,0.045601,0.077241,0.393051,0.045518,0.487158,0.905762,follow
27.330000,0.001649,0.001246,0.001080,0.394900,0.046714,0.075777,0.393653,0.045634,0.487138,0.914062,follow
27.530000,0.000556,0.000472,0.000292,0.394863,0.046540,0.075908,0.394390,0.046248,0.487143,0.905762,follow
27.930000,0.000971,-0.000442,-0.000865,0.394387,0.045724,0.077007,0.394829,0.046588,0.487120,0.910645,follow
28.130000,0.000076,0.000005,0.000076,0.394608,0.046221,0.076362,0.394602,0.046145,0.487113,0.904785,follow
28.330000,0.000275,-0.000209,-0.000179,0.394368,0.045951,0.076839,0.394577,0.046130,0.487109,0.909668,follow
28.730000,0.000558,0.000371,0.000417,0.394738,0.046454,0.076032,0.394367,0.046036,0.487073,0.908691,follow
29.930000,0.001354,-0.001327,-0.000266,0.394195,0.045825,0.076916,0.395522,0.046091,0.487608,0.903320,follow
30.130000,0.001104,-0.001047,0.000349,0.394093,0.045990,0.076912,0.395140,0.045641,0.487954,0.902832,follow
30.330000,0.000632,-0.000558,0.000298,0.394159,0.045907,0.077200,0.394717,0.045609,0.488198,0.911621,follow
30.930000,0.001263,0.000584,0.001120,0.394756,0.047049,0.075978,0.394172,0.045929,0.488191,0.911133,follow
31.130000,0.001002,0.000592,0.000808,0.395129,0.047360,0.075761,0.394536,0.046552,0.488209,0.905273,follow
31.330000,0.000486,0.000464,0.000143,0.395384,0.047254,0.075957,0.394919,0.047111,0.488208,0.910645,follow
31.530000,0.000660,0.000659,-0.000033,0.395871,0.047257,0.076022,0.395211,0.047291,0.488181,0.905273,follow
31.730000,0.002079,0.001977,0.000642,0.397579,0.047960,0.075220,0.395601,0.047318,0.488156,0.901855,follow
31.930000,0.002730,0.002658,0.000625,0.399393,0.048334,0.074827,0.396735,0.047709,0.488126,0.904785,follow
32.130000,0.003268,0.003202,0.000650,0.401550,0.048806,0.074828,0.398347,0.048156,0.488089,0.901367,follow
32.330000,0.003309,0.003307,0.000108,0.403617,0.048715,0.075629,0.400310,0.048608,0.488053,0.908203,follow
32.530000,0.004359,0.004274,0.000857,0.406642,0.049623,0.075557,0.402368,0.048766,0.488013,0.913086,follow
32.730000,0.004945,0.004871,0.000851,0.409851,0.050127,0.075977,0.404980,0.049276,0.487987,0.910645,follow
32.930000,0.005719,0.005597,0.001177,0.413592,0.051035,0.076062,0.407995,0.049858,0.487954,0.903320,follow
33.130000,0.006500,0.006337,0.001445,0.417793,0.052057,0.076215,0.411455,0.050611,0.487920,0.904785,follow
33.330000,0.007046,0.006866,0.001581,0.422261,0.053127,0.076120,0.415395,0.051546,0.487884,0.885742,follow
33.530000,0.007393,0.007220,0.001592,0.426905,0.054166,0.075963,0.419685,0.052574,0.487848,0.920410,follow
33.730000,0.007743,0.007571,0.001627,0.431785,0.055244,0.076119,0.424214,0.053617,0.487814,0.895508,follow
33.930000,0.009022,0.008676,0.002474,0.437642,0.057152,0.075292,0.428966,0.054678,0.487780,0.890137,follow
34.130000,0.008418,0.008190,0.001943,0.442554,0.058153,0.075691,0.434364,0.056210,0.487746,0.873047,follow
34.330000,0.008103,0.007955,0.001539,0.447543,0.059052,0.076236,0.439587,0.057514,0.487723,0.881836,follow
34.530000,0.007213,0.007101,0.001268,0.451733,0.059807,0.076693,0.444633,0.058539,0.487695,0.881836,follow
34.730000,0.007122,0.006984,0.001394,0.456193,0.060758,0.077013,0.449209,0.059364,0.487701,0.888184,follow
34.930000,0.007905,0.007631,0.002064,0.461275,0.062295,0.076416,0.453644,0.060231,0.487704,0.813965,follow
35.130000,0.007411,0.007111,0.002086,0.465543,0.063586,0.075915,0.458432,0.061499,0.487692,0.813965,follow
35.730000,0.011182,0.011047,0.001737,0.476723,0.065160,0.076509,0.465677,0.063423,0.487872,0.887207,follow
35.930000,0.007922,0.007875,0.000856,0.479406,0.065538,0.076652,0.471531,0.064681,0.487555,0.887207,follow
36.130000,0.004914,0.004913,-0.000092,0.481680,0.065288,0.077062,0.476766,0.065380,0.487458,0.872559,follow
36.730000,0.009062,0.009023,-0.000842,0.490903,0.064275,0.077521,0.481881,0.065116,0.487675,0.830078,follow
36.930000,0.006621,0.006554,-0.000941,0.493117,0.064032,0.077632,0.486563,0.064973,0.487320,0.830078,follow
37.130000,0.004906,0.004876,-0.000540,0.495759,0.063922,0.077767,0.490882,0.064462,0.487215,0.860840,follow
37.330000,0.003815,0.003809,-0.000198,0.497978,0.063830,0.077881,0.494168,0.064028,0.487296,0.860840,follow
37.530000,0.003750,0.003738,-0.000308,0.500487,0.063507,0.078035,0.496749,0.063815,0.487370,0.899902,follow
37.930000,0.004466,0.004043,-0.001897,0.504327,0.061564,0.078574,0.500284,0.063460,0.487464,0.876465,follow
38.130000,0.003505,0.003113,-0.001611,0.505633,0.060903,0.078757,0.502520,0.062514,0.487358,0.876465,follow
39.730000,0.011508,0.008567,-0.007684,0.514487,0.053156,0.078752,0.505920,0.060840,0.487547,0.861328,follow
39.930000,0.009326,0.006387,-0.006796,0.516508,0.050284,0.078718,0.510122,0.057081,0.486980,0.883301,follow
40.530000,0.014679,-0.007466,-0.012638,0.509462,0.037336,0.077960,0.516927,0.049975,0.487387,0.856934,follow
40.730000,0.010097,-0.004997,-0.008774,0.507770,0.034229,0.077778,0.512768,0.043003,0.487330,0.856934,follow
41.930000,0.013235,0.005538,-0.012021,0.513532,0.022181,0.076309,0.507995,0.034202,0.487447,0.884277,follow
42.130000,0.009848,0.004399,-0.008810,0.514915,0.019289,0.075957,0.510516,0.028100,0.486824,0.884277,follow
42.530000,0.010129,0.001243,-0.010053,0.516074,0.009627,0.075771,0.514831,0.019679,0.487027,0.897461,follow
42.730000,0.009186,0.000504,-0.009172,0.516081,0.004859,0.075599,0.515576,0.014031,0.486950,0.895508,follow
43.130000,0.015852,-0.001873,-0.015741,0.514401,-0.010364,0.076412,0.516275,0.005377,0.487134,0.878906,follow
43.330000,0.013850,-0.001423,-0.013777,0.513595,-0.017069,0.076911,0.515018,-0.003291,0.486847,0.908691,follow
43.930000,0.026343,-0.001349,-0.026308,0.512646,-0.043735,0.077085,0.513995,-0.017427,0.487257,0.900391,follow
44.130000,0.019962,-0.000232,-0.019960,0.512290,-0.051158,0.077472,0.512522,-0.031198,0.486334,0.874023,follow
46.130000,0.037566,-0.002067,-0.037509,0.511134,-0.089603,0.077814,0.513201,-0.052094,0.487175,0.869629,follow
49.330000,0.006302,-0.005463,0.003142,0.507046,-0.088329,0.077224,0.512509,-0.091471,0.488583,0.894043,follow
49.730000,0.007395,-0.003425,0.006554,0.504382,-0.082294,0.077866,0.507807,-0.088848,0.488758,0.875000,follow
