seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,recv,14.941000,14.941000,0.000000,1
1,joint_state,recv,14.941000,14.941000,0.000000,2
2,joint_state,recv,14.967000,14.968000,0.001000,3
3,joint_state,recv,15.001000,15.002000,0.001000,4
4,joint_state,recv,15.035000,15.035000,0.000000,5
5,joint_state,recv,15.067000,15.067000,0.000000,6
6,joint_state,recv,15.101000,15.102000,0.001000,7
7,joint_state,recv,15.135000,15.135000,0.000000,8
8,joint_state,recv,15.169000,15.169000,0.000000,9
9,joint_state,recv,15.201000,15.201000,0.000000,10
10,joint_state,recv,15.235000,15.235000,0.000000,11
11,joint_state,recv,15.267000,15.267000,0.000000,12
12,joint_state,recv,15.301000,15.301000,0.000000,13
13,joint_state,recv,15.335000,15.335000,0.000000,14
14,joint_state,recv,15.369000,15.369000,0.000000,15
15,joint_state,recv,15.401000,15.401000,0.000000,16
16,joint_state,recv,15.435000,15.435000,0.000000,17
17,joint_state,recv,15.467000,15.467000,0.000000,18
18,joint_state,recv,15.501000,15.502000,0.001000,19
19,joint_state,recv,15.535000,15.535000,0.000000,20
20,joint_state,recv,15.567000,15.567000,0.000000,21
21,joint_state,recv,15.601000,15.602000,0.001000,22
22,joint_state,recv,15.635000,15.636000,0.001000,23
23,joint_state,recv,15.669000,15.669000,0.000000,24
24,joint_state,recv,15.701000,15.701000,0.000000,25
25,joint_state,recv,15.735000,15.735000,0.000000,26
26,joint_state,recv,15.769000,15.769000,0.000000,27
27,joint_state,recv,15.801000,15.802000,0.001000,28
28,joint_state,recv,15.835000,15.835000,0.000000,29
29,joint_state,recv,15.869000,15.869000,0.000000,30
30,joint_state,recv,15.901000,15.901000,0.000000,31
31,joint_state,recv,15.935000,15.935000,0.000000,32
32,joint_state,recv,15.967000,15.967000,0.000000,33
33,joint_state,recv,16.001000,16.001000,0.000000,34
34,joint_state,recv,16.035000,16.035000,0.000000,35
35,joint_state,recv,16.069000,16.069000,0.000000,36
36,joint_state,recv,16.101000,16.101000,0.000000,37
37,joint_state,recv,16.135000,16.135000,0.000000,38
38,joint_state,recv,16.169000,16.169000,0.000000,39
39,joint_state,recv,16.201000,16.201000,0.000000,40
40,joint_state,recv,16.235000,16.235000,0.000000,41
41,joint_state,recv,16.269000,16.269000,0.000000,42
42,joint_state,recv,16.301000,16.301000,0.000000,43
43,joint_state,recv,16.335000,16.335000,0.000000,44
44,joint_state,recv,16.368000,16.368000,0.000000,45
45,joint_state,recv,16.401000,16.401000,0.000000,46
46,joint_state,recv,16.435000,16.436000,0.001000,47
47,joint_state,recv,16.469000,16.469000,0.000000,48
48,joint_state,recv,16.501000,16.501000,0.000000,49
49,joint_state,recv,16.535000,16.535000,0.000000,50
50,joint_state,recv,16.567000,16.568000,0.001000,51
51,joint_state,recv,16.602000,16.602000,0.000000,52
52,joint_state,recv,16.635000,16.635000,0.000000,53
53,joint_state,recv,16.669000,16.669000,0.000000,54
54,joint_state,recv,16.701000,16.701000,0.000000,55
55,joint_state,recv,16.735000,16.735000,0.000000,56
56,joint_state,recv,16.767000,16.767000,0.000000,57
57,joint_state,recv,16.801000,16.801000,0.000000,58
58,joint_state,recv,16.835000,16.835000,0.000000,59
59,joint_state,recv,16.867000,16.868000,0.001000,60
60,joint_state,recv,16.901000,16.901000,0.000000,61
61,joint_state,recv,16.935000,16.935000,0.000000,62
62,joint_state,recv,16.969000,16.969000,0.000000,63
63,joint_state,recv,17.001000,17.001000,0.000000,64
64,joint_state,recv,17.035000,17.035000,0.000000,65
65,joint_state,recv,17.067000,17.067000,0.000000,66
66,joint_state,recv,17.101000,17.101000,0.000000,67
67,joint_state,recv,17.136000,17.136000,0.000000,68
68,joint_state,recv,17.167000,17.168000,0.001000,69
69,joint_state,recv,17.201000,17.201000,0.000000,70
70,joint_state,recv,17.235000,17.235000,0.000000,71
