seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,17.667000,18.167000,0.500000,1
1,joint_state,enqueue,17.700000,18.200000,0.500000,2
2,joint_state,enqueue,17.734000,18.234000,0.500000,3
3,joint_state,enqueue,17.767000,18.267000,0.500000,4
4,joint_state,enqueue,17.800000,18.300000,0.500000,5
5,joint_state,enqueue,17.834000,18.334000,0.500000,6
6,joint_state,enqueue,17.867000,18.367000,0.500000,7
7,joint_state,enqueue,17.900000,18.400000,0.500000,8
8,joint_state,enqueue,17.934000,18.434000,0.500000,9
9,joint_state,enqueue,17.967000,18.467000,0.500000,10
10,joint_state,enqueue,18.000000,18.500000,0.500000,11
11,joint_state,enqueue,18.034000,18.534000,0.500000,12
12,joint_state,enqueue,18.067000,18.567000,0.500000,13
13,joint_state,enqueue,18.100000,18.600000,0.500000,14
14,joint_state,enqueue,18.134000,18.634000,0.500000,15
15,joint_state,enqueue,18.167000,18.667000,0.500000,16
16,joint_state,dequeue,17.667000,18.168000,0.501000,15
17,joint_state,enqueue,18.200000,18.700000,0.500000,16
18,joint_state,dequeue,17.700000,18.200000,0.500000,15
19,joint_state,enqueue,18.234000,18.734000,0.500000,16
20,joint_state,dequeue,17.734000,18.234000,0.500000,15
21,joint_state,enqueue,18.267000,18.767000,0.500000,16
22,joint_state,dequeue,17.767000,18.268000,0.501000,15
23,joint_state,enqueue,18.300000,18.800000,0.500000,16
24,joint_state,dequeue,17.800000,18.301000,0.501000,15
25,joint_state,dequeue,17.834000,18.334000,0.500000,14
26,joint_state,enqueue,18.334000,18.834000,0.500000,15
27,joint_state,enqueue,18.367000,18.867000,0.500000,16
28,joint_state,dequeue,17.867000,18.368000,0.501000,15
29,joint_state,enqueue,18.400000,18.900000,0.500000,16
30,joint_state,dequeue,17.900000,18.400000,0.500000,15
31,joint_state,enqueue,18.434000,18.934000,0.500000,16
32,joint_state,dequeue,17.934000,18.435000,0.501000,15
33,joint_state,enqueue,18.467000,18.967000,0.500000,16
34,joint_state,dequeue,17.967000,18.468000,0.501000,15
