timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757511337.302219,0.232992,0.227650,-0.049605,0.536318,-0.048812,0.074672,0.308669,0.000793,0.487777,0.918457,manual
1757511337.312113,0.232991,0.227649,-0.049604,0.536318,-0.048812,0.074672,0.308670,0.000792,0.487775,0.918457,manual
1757511337.321156,0.232990,0.227648,-0.049605,0.536318,-0.048812,0.074672,0.308670,0.000793,0.487776,0.918457,manual
1757511337.322108,0.232992,0.227650,-0.049607,0.536318,-0.048812,0.074672,0.308668,0.000795,0.487773,0.918457,manual
1757511337.332203,0.233741,0.228226,-0.050474,0.536896,-0.049677,0.075708,0.308670,0.000796,0.487777,0.914062,manual
1757511337.342158,0.233740,0.228226,-0.050470,0.536896,-0.049677,0.075708,0.308670,0.000792,0.487775,0.914062,manual
1757511337.352212,0.233741,0.228227,-0.050470,0.536896,-0.049677,0.075708,0.308669,0.000792,0.487775,0.914062,manual
1757511337.582166,0.231501,0.225624,-0.051828,0.534295,-0.051036,0.080071,0.308670,0.000792,0.487775,0.914062,manual
1757511337.592082,0.231496,0.225616,-0.051846,0.534285,-0.051054,0.080616,0.308670,0.000793,0.487775,0.918457,manual
1757511337.602279,0.231496,0.225615,-0.051848,0.534285,-0.051054,0.080616,0.308670,0.000794,0.487774,0.918457,manual
1757511337.612216,0.231495,0.225614,-0.051848,0.534285,-0.051054,0.080616,0.308671,0.000794,0.487775,0.918457,manual
1757511337.622098,0.231496,0.225616,-0.051847,0.534285,-0.051054,0.080616,0.308669,0.000793,0.487778,0.918457,manual
1757511337.732733,0.230855,0.224577,-0.053474,0.533246,-0.052683,0.082252,0.308669,0.000791,0.487774,0.914062,manual
1757511337.742230,0.230855,0.224576,-0.053475,0.533246,-0.052683,0.082252,0.308669,0.000792,0.487773,0.914062,manual
1757511337.752236,0.230856,0.224577,-0.053478,0.533246,-0.052683,0.082252,0.308669,0.000795,0.487774,0.914062,manual
1757511337.762182,0.229940,0.223640,-0.053459,0.532308,-0.052665,0.083342,0.308669,0.000795,0.487774,0.912598,manual
1757511337.772180,0.229939,0.223638,-0.053459,0.532308,-0.052665,0.083342,0.308670,0.000794,0.487778,0.912598,manual
1757511337.942205,0.234450,0.229110,-0.049753,0.537843,-0.048956,0.076799,0.308733,0.000798,0.487719,0.915527,manual
1757511337.952228,0.234449,0.229110,-0.049751,0.537843,-0.048956,0.076799,0.308734,0.000795,0.487716,0.915527,manual
1757511337.962155,0.234462,0.229135,-0.049698,0.537871,-0.048900,0.075163,0.308736,0.000798,0.487719,0.917480,manual
1757511337.972155,0.234463,0.229136,-0.049695,0.537871,-0.048900,0.075163,0.308735,0.000795,0.487719,0.917480,manual
1757511337.982172,0.234463,0.229136,-0.049696,0.537871,-0.048900,0.075163,0.308735,0.000796,0.487717,0.917480,manual
1757511337.992036,0.233143,0.227490,-0.051033,0.536225,-0.050239,0.077344,0.308735,0.000794,0.487719,0.914062,manual
1757511338.002232,0.233143,0.227488,-0.051034,0.536225,-0.050239,0.077344,0.308736,0.000795,0.487719,0.914062,manual
1757511338.012166,0.233144,0.227490,-0.051035,0.536225,-0.050239,0.077344,0.308735,0.000796,0.487719,0.914062,manual
1757511338.022280,0.233144,0.227490,-0.051034,0.536225,-0.050239,0.077344,0.308735,0.000794,0.487717,0.914062,manual
1757511338.052200,0.232873,0.227146,-0.051326,0.535885,-0.050529,0.078435,0.308739,0.000797,0.487711,0.909668,manual
1757511338.072180,0.231319,0.225189,-0.052898,0.533926,-0.052103,0.080071,0.308737,0.000796,0.487710,0.911621,manual
1757511338.082158,0.231317,0.225188,-0.052897,0.533926,-0.052103,0.080071,0.308738,0.000794,0.487712,0.911621,manual
1757511338.092138,0.233837,0.228507,-0.049642,0.537246,-0.048849,0.074126,0.308739,0.000794,0.487713,0.910645,manual
1757511338.102177,0.233838,0.228507,-0.049644,0.537246,-0.048849,0.074126,0.308739,0.000796,0.487713,0.910645,manual
1757511338.112085,0.233830,0.228499,-0.049643,0.537246,-0.048849,0.074126,0.308747,0.000795,0.487714,0.910645,manual
1757511338.122031,0.233760,0.228428,-0.049647,0.537246,-0.048849,0.074126,0.308818,0.000798,0.487723,0.910645,manual
1757511338.132137,0.232182,0.226355,-0.051689,0.535508,-0.050894,0.081707,0.309153,0.000795,0.487776,0.905273,manual
1757511338.142265,0.231670,0.225830,-0.051691,0.535508,-0.050894,0.081707,0.309678,0.000797,0.487869,0.905273,manual
1757511338.152266,0.231035,0.225178,-0.051693,0.535508,-0.050894,0.081707,0.310330,0.000799,0.487977,0.905273,manual
1757511338.162162,0.232010,0.226577,-0.049917,0.537567,-0.049116,0.074073,0.310990,0.000801,0.488045,0.912598,manual
1757511338.172320,0.231441,0.225995,-0.049909,0.537567,-0.049116,0.074073,0.311572,0.000794,0.488057,0.912598,manual
1757511338.182196,0.230693,0.225229,-0.049908,0.537567,-0.049116,0.074073,0.312338,0.000793,0.487995,0.912598,manual
1757511338.302296,0.221484,0.215979,-0.049073,0.537264,-0.048610,0.075708,0.321286,0.000463,0.485234,0.913086,manual
1757511338.312138,0.221009,0.215503,-0.049026,0.537264,-0.048610,0.075708,0.321761,0.000416,0.484958,0.913086,manual
1757511338.322130,0.220559,0.215050,-0.048983,0.537264,-0.048610,0.075708,0.322214,0.000373,0.484714,0.913086,manual
1757511338.332059,0.218430,0.212721,-0.049613,0.535352,-0.049258,0.076564,0.322632,0.000355,0.484490,0.913574,manual
1757511338.342120,0.218025,0.212305,-0.049612,0.535352,-0.049258,0.076564,0.323047,0.000354,0.484267,0.913574,manual
1757511338.352807,0.217612,0.211881,-0.049612,0.535352,-0.049258,0.076564,0.323471,0.000354,0.484038,0.913574,manual
1757511338.362156,0.217286,0.211476,-0.049913,0.535357,-0.049575,0.078197,0.323881,0.000338,0.483824,0.908691,manual
1757511338.412223,0.214166,0.207435,-0.053270,0.532924,-0.052936,0.082252,0.325489,0.000334,0.483083,0.909668,manual
1757511338.452264,0.211971,0.204979,-0.053993,0.531395,-0.053648,0.082252,0.326416,0.000344,0.482805,0.913086,manual
1757511338.462276,0.215091,0.208910,-0.051192,0.535535,-0.050838,0.080071,0.326625,0.000354,0.482760,0.908203,manual
1757511338.472199,0.214888,0.208703,-0.051188,0.535535,-0.050838,0.080071,0.326833,0.000350,0.482716,0.908203,manual
1757511338.482065,0.214507,0.208324,-0.051132,0.535535,-0.050838,0.080071,0.327212,0.000294,0.482693,0.908203,manual
1757511338.492095,0.214566,0.208580,-0.050329,0.536261,-0.050165,0.075163,0.327681,0.000165,0.482767,0.908203,manual
1757511338.502135,0.213925,0.207979,-0.050085,0.536261,-0.050165,0.075163,0.328282,-0.000079,0.482891,0.908203,manual
1757511338.642293,0.195468,0.190462,-0.043950,0.535268,-0.050979,0.076799,0.344806,-0.007029,0.482533,0.911621,manual
1757511338.652208,0.193849,0.188910,-0.043482,0.535268,-0.050979,0.076799,0.346359,-0.007497,0.482317,0.911621,manual
1757511338.662102,0.193206,0.189024,-0.039979,0.537006,-0.047897,0.073842,0.347982,-0.007918,0.482073,0.913086,manual
1757511338.672205,0.191765,0.187623,-0.039639,0.537006,-0.047897,0.073842,0.349383,-0.008258,0.481860,0.913086,manual
1757511338.682081,0.190079,0.185977,-0.039276,0.537006,-0.047897,0.073842,0.351029,-0.008622,0.481598,0.913086,manual
1757511338.692044,0.187271,0.182346,-0.042667,0.534588,-0.051560,0.078980,0.352242,-0.008893,0.481308,0.912598,manual
1757511338.702240,0.186310,0.181407,-0.042458,0.534588,-0.051560,0.078980,0.353181,-0.009102,0.480959,0.912598,manual
1757511338.712068,0.185346,0.180462,-0.042270,0.534588,-0.051560,0.078980,0.354126,-0.009289,0.480607,0.912598,manual
1757511338.722069,0.184352,0.179477,-0.042114,0.534588,-0.051560,0.078980,0.355111,-0.009446,0.480234,0.912598,manual
1757511338.742190,0.181679,0.176605,-0.042636,0.533632,-0.052300,0.078435,0.357027,-0.009664,0.479687,0.904785,manual
1757511338.762186,0.184034,0.179996,-0.038340,0.538837,-0.048141,0.075163,0.358841,-0.009802,0.479422,0.916504,manual
1757511338.772094,0.183161,0.179111,-0.038302,0.538837,-0.048141,0.075163,0.359725,-0.009839,0.479385,0.916504,manual
1757511338.792064,0.179415,0.174820,-0.040347,0.536225,-0.050239,0.077344,0.361405,-0.009892,0.479242,0.907227,manual
1757511338.802229,0.178646,0.174036,-0.040321,0.536225,-0.050239,0.077344,0.362189,-0.009918,0.479153,0.907227,manual
1757511338.812105,0.177923,0.173297,-0.040306,0.536225,-0.050239,0.077344,0.362928,-0.009933,0.479113,0.907227,manual
1757511338.822226,0.177215,0.172575,-0.040286,0.536225,-0.050239,0.077344,0.363650,-0.009953,0.479115,0.907227,manual
1757511338.832238,0.175064,0.169994,-0.041824,0.534275,-0.051794,0.078435,0.364281,-0.009970,0.479123,0.911621,manual
1757511338.842134,0.174260,0.169170,-0.041812,0.534275,-0.051794,0.078435,0.365105,-0.009982,0.479133,0.911621,manual
1757511338.852232,0.173477,0.168367,-0.041796,0.534275,-0.051794,0.078435,0.365909,-0.009998,0.479233,0.911621,manual
1757511338.862144,0.171711,0.166503,-0.041969,0.533391,-0.052001,0.078435,0.366888,-0.010032,0.479379,0.908691,manual
1757511338.872182,0.170493,0.165259,-0.041923,0.533391,-0.052001,0.078435,0.368133,-0.010077,0.479508,0.908691,manual
1757511338.882126,0.169190,0.163925,-0.041880,0.533391,-0.052001,0.078435,0.369467,-0.010121,0.479629,0.908691,manual
1757511338.912294,0.168197,0.163651,-0.038838,0.537003,-0.049069,0.074073,0.373352,-0.010231,0.480114,0.901855,manual
