seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,1757406312.856183,1757406312.856183,0.000000,1
1,joint_state,enqueue,1757406312.889550,1757406312.889550,0.000000,2
2,joint_state,enqueue,1757406312.922890,1757406312.922890,0.000000,3
3,joint_state,dequeue,1757406312.856183,1757406312.942712,0.086529,2
4,joint_state,dequeue,1757406312.889550,1757406312.942712,0.053162,1
5,joint_state,dequeue,1757406312.922890,1757406312.942712,0.019822,0
6,joint_state,enqueue,1757406312.956212,1757406312.956212,0.000000,1
7,joint_state,dequeue,1757406312.956212,1757406312.956708,0.000496,0
8,joint_state,enqueue,1757406312.989614,1757406312.989614,0.000000,1
9,joint_state,dequeue,1757406312.989614,1757406312.990701,0.001088,0
10,joint_state,enqueue,1757406313.022926,1757406313.022926,0.000000,1
11,joint_state,dequeue,1757406313.022926,1757406313.024817,0.001892,0
12,joint_state,enqueue,1757406313.056271,1757406313.056271,0.000000,1
13,joint_state,dequeue,1757406313.056271,1757406313.056922,0.000651,0
14,joint_state,enqueue,1757406313.089637,1757406313.089637,0.000000,1
15,joint_state,dequeue,1757406313.089637,1757406313.090736,0.001100,0
16,joint_state,enqueue,1757406313.122978,1757406313.122978,0.000000,1
17,joint_state,dequeue,1757406313.122978,1757406313.124741,0.001763,0
18,joint_state,enqueue,1757406313.156286,1757406313.156286,0.000000,1
19,joint_state,dequeue,1757406313.156286,1757406313.156759,0.000473,0
20,joint_state,enqueue,1757406313.189616,1757406313.189616,0.000000,1
21,joint_state,dequeue,1757406313.189616,1757406313.190738,0.001122,0
22,joint_state,enqueue,1757406313.222959,1757406313.222959,0.000000,1
23,joint_state,dequeue,1757406313.222959,1757406313.224778,0.001820,0
24,joint_state,enqueue,1757406313.256273,1757406313.256273,0.000000,1
25,joint_state,dequeue,1757406313.256273,1757406313.256759,0.000486,0
26,joint_state,enqueue,1757406313.289633,1757406313.289633,0.000000,1
27,joint_state,dequeue,1757406313.289633,1757406313.290700,0.001068,0
28,joint_state,enqueue,1757406313.322948,1757406313.322948,0.000000,1
29,joint_state,dequeue,1757406313.322948,1757406313.324760,0.001812,0
30,joint_state,enqueue,1757406313.356291,1757406313.356291,0.000000,1
31,joint_state,dequeue,1757406313.356291,1757406313.356747,0.000456,0
32,joint_state,enqueue,1757406313.389608,1757406313.389608,0.000000,1
33,joint_state,dequeue,1757406313.389608,1757406313.390758,0.001149,0
34,joint_state,enqueue,1757406313.422917,1757406313.422917,0.000000,1
35,joint_state,dequeue,1757406313.422917,1757406313.424786,0.001869,0
36,joint_state,enqueue,1757406313.456280,1757406313.456280,0.000000,1
37,joint_state,dequeue,1757406313.456280,1757406313.458730,0.002450,0
38,joint_state,enqueue,1757406313.489622,1757406313.489622,0.000000,1
39,joint_state,dequeue,1757406313.489622,1757406313.490751,0.001128,0
40,joint_state,enqueue,1757406313.522843,1757406313.522843,0.000000,1
41,joint_state,dequeue,1757406313.522843,1757406313.524765,0.001923,0
42,joint_state,enqueue,1757406313.556281,1757406313.556281,0.000000,1
43,joint_state,dequeue,1757406313.556281,1757406313.556750,0.000469,0
44,joint_state,enqueue,1757406313.589622,1757406313.589622,0.000000,1
45,joint_state,dequeue,1757406313.589622,1757406313.590709,0.001086,0
46,joint_state,enqueue,1757406313.622826,1757406313.622826,0.000000,1
47,joint_state,dequeue,1757406313.622826,1757406313.624775,0.001948,0
48,joint_state,enqueue,1757406313.656284,1757406313.656284,0.000000,1
49,joint_state,dequeue,1757406313.656284,1757406313.656724,0.000441,0
50,joint_state,enqueue,1757406313.689647,1757406313.689647,0.000000,1
51,joint_state,dequeue,1757406313.689647,1757406313.690703,0.001056,0
52,joint_state,enqueue,1757406313.722948,1757406313.722948,0.000000,1
53,joint_state,dequeue,1757406313.722948,1757406313.725819,0.002871,0
54,joint_state,enqueue,1757406313.756300,1757406313.756300,0.000000,1
55,joint_state,dequeue,1757406313.756300,1757406313.756760,0.000459,0
56,joint_state,enqueue,1757406313.789613,1757406313.789613,0.000000,1
57,joint_state,dequeue,1757406313.789613,1757406313.790751,0.001138,0
58,joint_state,enqueue,1757406313.822969,1757406313.822969,0.000000,1
59,joint_state,dequeue,1757406313.822969,1757406313.824727,0.001758,0
60,joint_state,enqueue,1757406313.856312,1757406313.856312,0.000000,1
61,joint_state,dequeue,1757406313.856312,1757406313.858729,0.002418,0
62,joint_state,enqueue,1757406313.889639,1757406313.889639,0.000000,1
