timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757419662.103874,0.203847,0.203841,-0.001510,0.504782,0.005762,0.081215,0.300941,0.007273,0.479858,0.907227,manual
1757419662.748942,0.201615,0.201613,-0.000748,0.506288,0.006243,0.080348,0.304675,0.006992,0.479662,0.906738,manual
1757419663.805534,0.188018,0.188012,0.001539,0.506050,0.007564,0.078558,0.318038,0.006026,0.475409,0.908691,manual
1757419663.996760,0.186597,0.186594,-0.001160,0.504791,0.004856,0.080348,0.318197,0.006016,0.475478,0.905273,manual
1757419664.496507,0.185928,0.185928,0.000103,0.505989,0.005966,0.080348,0.320060,0.005863,0.475336,0.905273,manual
1757419664.527643,0.186100,0.186090,0.001949,0.506907,0.007759,0.079621,0.320817,0.005809,0.475251,0.901367,manual
1757419664.557667,0.185574,0.185555,0.002672,0.507553,0.008403,0.076963,0.321998,0.005731,0.475252,0.901367,manual
1757419664.587265,0.183155,0.183149,0.001587,0.506327,0.007240,0.078558,0.323178,0.005653,0.475097,0.904785,manual
1757419664.617133,0.184644,0.184595,0.004269,0.509079,0.009844,0.075369,0.324484,0.005576,0.474899,0.902832,manual
1757419664.647279,0.180213,0.180200,0.002153,0.506100,0.007654,0.075900,0.325900,0.005501,0.474648,0.909668,manual
1757419664.677311,0.178977,0.178967,0.001827,0.506327,0.007240,0.078558,0.327360,0.005412,0.474464,0.902344,manual
1757419664.707223,0.178478,0.178457,0.002724,0.507225,0.008072,0.078558,0.328768,0.005348,0.474263,0.900391,manual
1757419664.737046,0.178670,0.178618,0.004317,0.508798,0.009603,0.074306,0.330181,0.005286,0.473900,0.905273,manual
1757419664.767301,0.177268,0.177214,0.004392,0.508798,0.009603,0.074306,0.331584,0.005211,0.473517,0.905273,manual
1757419664.797923,0.175900,0.175847,0.004322,0.508732,0.009477,0.078026,0.332885,0.005156,0.473266,0.907227,manual
1757419664.827481,0.171902,0.171902,0.000072,0.506017,0.005205,0.077686,0.334115,0.005133,0.473185,0.910156,manual
1757419664.857875,0.173848,0.173784,0.004705,0.509069,0.009826,0.075900,0.335285,0.005122,0.473267,0.907227,manual
1757419665.480470,0.143648,0.143485,0.006856,0.510576,0.011232,0.075369,0.367091,0.004375,0.473414,0.902832,manual
1757419665.676527,0.131491,0.131340,0.006302,0.509678,0.010399,0.075369,0.378338,0.004097,0.473576,0.909668,manual
1757419666.209396,0.124253,0.123995,0.008007,0.510683,0.011996,0.070585,0.386689,0.003988,0.474789,0.902832,manual
1757419667.863934,0.093875,0.093852,0.002105,0.506008,0.006001,0.079283,0.412156,0.003896,0.475709,0.911621,manual
1757419668.535953,0.092912,0.092848,0.003467,0.505650,0.007360,0.083872,0.412802,0.003893,0.475857,0.908691,manual
1757419668.723991,0.096159,0.095876,0.007374,0.509685,0.011235,0.075900,0.413810,0.003861,0.475589,0.906738,manual
1757419668.922597,0.092385,0.092302,0.003912,0.506907,0.007759,0.079621,0.414605,0.003847,0.475636,0.908203,manual
1757419669.497748,0.072909,0.072907,0.000443,0.503228,0.004267,0.084404,0.430321,0.003824,0.473832,0.905762,manual
1757419669.735542,0.061674,0.061173,0.007849,0.510344,0.011647,0.072711,0.449171,0.003798,0.472776,0.910645,manual
1757419671.681514,0.040654,0.040173,0.006231,0.508222,0.009650,0.074306,0.468049,0.003419,0.473655,0.914062,manual
1757419672.640447,0.040602,0.039754,0.008255,0.510923,0.011599,0.072711,0.471169,0.003344,0.473691,0.908203,manual
1757419672.945251,0.038227,0.037375,0.008026,0.510614,0.011304,0.073243,0.473239,0.003278,0.473284,0.911133,manual
1757419685.737851,0.168938,0.037029,0.164830,0.520675,0.168096,0.084536,0.483646,0.003266,0.473897,0.829102,manual
1757419685.988970,0.026355,0.025421,0.006954,0.509066,0.010223,0.099509,0.483645,0.003269,0.473896,0.721680,manual
1757419686.157992,0.033581,0.030985,0.012946,0.514630,0.016216,0.090477,0.483645,0.003270,0.473891,0.790527,manual
1757419686.960121,0.046163,0.035809,-0.029134,0.516419,0.014849,0.082434,0.480610,0.043983,0.472018,0.910645,manual
1757419687.173033,0.048879,0.037990,-0.030756,0.518285,0.017199,0.080336,0.480295,0.047955,0.471794,0.915039,manual
1757419687.674283,0.051705,0.035800,-0.037306,0.515786,0.014239,0.084008,0.479986,0.051544,0.471578,0.905273,manual
1757419687.886576,0.052190,0.039010,-0.034671,0.518623,0.020837,0.077002,0.479613,0.055508,0.471340,0.908691,manual
