seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,146.000000,146.000000,0.000000,1
1,joint_state,enqueue,146.034000,146.034000,0.000000,2
2,joint_state,enqueue,146.067000,146.067000,0.000000,3
3,joint_state,dequeue,146.000000,146.075000,0.075000,2
4,joint_state,dequeue,146.034000,146.075000,0.041000,1
5,joint_state,dequeue,146.067000,146.075000,0.008000,0
6,joint_state,enqueue,146.100000,146.100000,0.000000,1
7,joint_state,dequeue,146.100000,146.101000,0.001000,0
8,joint_state,enqueue,146.134000,146.134000,0.000000,1
9,joint_state,dequeue,146.134000,146.135000,0.001000,0
10,joint_state,enqueue,146.167000,146.167000,0.000000,1
11,joint_state,dequeue,146.167000,146.167000,0.000000,0
12,joint_state,enqueue,146.200000,146.200000,0.000000,1
13,joint_state,dequeue,146.200000,146.201000,0.001000,0
14,joint_state,enqueue,146.234000,146.234000,0.000000,1
15,joint_state,dequeue,146.234000,146.235000,0.001000,0
16,joint_state,enqueue,146.267000,146.267000,0.000000,1
17,joint_state,dequeue,146.267000,146.269000,0.002000,0
18,joint_state,enqueue,146.300000,146.300000,0.000000,1
19,joint_state,dequeue,146.300000,146.301000,0.001000,0
20,joint_state,enqueue,146.334000,146.334000,0.000000,1
21,joint_state,dequeue,146.334000,146.335000,0.001000,0
22,joint_state,enqueue,146.367000,146.367000,0.000000,1
23,joint_state,dequeue,146.367000,146.367000,0.000000,0
24,joint_state,enqueue,146.400000,146.400000,0.000000,1
25,joint_state,dequeue,146.400000,146.401000,0.001000,0
26,joint_state,enqueue,146.434000,146.434000,0.000000,1
27,joint_state,dequeue,146.434000,146.435000,0.001000,0
28,joint_state,enqueue,146.467000,146.467000,0.000000,1
29,joint_state,dequeue,146.467000,146.469000,0.002000,0
30,joint_state,enqueue,146.500000,146.500000,0.000000,1
31,joint_state,dequeue,146.500000,146.501000,0.001000,0
32,joint_state,enqueue,146.534000,146.534000,0.000000,1
33,joint_state,dequeue,146.534000,146.536000,0.002000,0
34,joint_state,enqueue,146.567000,146.567000,0.000000,1
35,joint_state,dequeue,146.567000,146.567000,0.000000,0
36,joint_state,enqueue,146.600000,146.600000,0.000000,1
37,joint_state,dequeue,146.600000,146.602000,0.002000,0
38,joint_state,enqueue,146.634000,146.634000,0.000000,1
39,joint_state,dequeue,146.634000,146.635000,0.001000,0
40,joint_state,enqueue,146.667000,146.667000,0.000000,1
41,joint_state,dequeue,146.667000,146.667000,0.000000,0
42,joint_state,enqueue,146.700000,146.700000,0.000000,1
43,joint_state,dequeue,146.700000,146.701000,0.001000,0
44,joint_state,enqueue,146.734000,146.734000,0.000000,1
45,joint_state,dequeue,146.734000,146.735000,0.001000,0
