timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
26.001000,0.027277,-0.026991,0.003941,0.279900,0.003998,0.120000,0.306891,0.000058,0.486860,1.000000,follow
26.101000,0.013784,0.013075,0.004365,0.313463,0.004877,0.134400,0.300388,0.000512,0.487222,1.000000,follow
26.201000,0.043158,0.042955,0.004174,0.344306,0.006084,0.147648,0.301351,0.001910,0.487512,1.000000,follow
26.301000,0.060077,0.059999,0.003075,0.372637,0.007593,0.159836,0.312638,0.004518,0.486775,1.000000,follow
26.401000,0.067205,0.067176,0.001962,0.398646,0.009376,0.171049,0.331470,0.007414,0.485573,1.000000,follow
26.501000,0.067794,0.067779,0.001452,0.422510,0.011412,0.181365,0.354732,0.009960,0.484323,1.000000,follow
26.601000,0.064540,0.064517,0.001731,0.444390,0.013678,0.190856,0.379873,0.011947,0.483293,1.000000,follow
26.701000,0.059794,0.059734,0.002670,0.464436,0.016153,0.199588,0.404702,0.013483,0.482611,1.000000,follow
26.801000,0.054502,0.054358,0.003955,0.482784,0.018819,0.207621,0.428426,0.014865,0.482249,1.000000,follow
26.901000,0.049318,0.049031,0.005307,0.499560,0.021658,0.215011,0.450528,0.016351,0.482143,1.000000,follow
27.001000,0.044561,0.044078,0.006546,0.514880,0.024654,0.221810,0.470803,0.018108,0.482188,1.000000,follow
27.101000,0.040337,0.039621,0.007565,0.528852,0.027791,0.228065,0.489231,0.020226,0.482339,1.000000,follow
27.201000,0.036638,0.035675,0.008345,0.541574,0.031054,0.233820,0.505899,0.022709,0.482532,1.000000,follow
27.301000,0.033570,0.032354,0.008952,0.553136,0.034430,0.239114,0.520782,0.025478,0.482736,1.000000,follow
27.401000,0.030699,0.029239,0.009353,0.563622,0.037906,0.243985,0.534383,0.028553,0.482926,1.000000,follow
27.501000,0.028032,0.026336,0.009602,0.573109,0.041471,0.248466,0.546773,0.031869,0.483105,1.000000,follow
27.601000,0.025749,0.023809,0.009804,0.581668,0.045113,0.252589,0.557858,0.035309,0.483255,1.000000,follow
27.701000,0.023709,0.021512,0.009967,0.589363,0.048821,0.256382,0.567850,0.038854,0.483396,1.000000,follow
27.801000,0.021828,0.019358,0.010086,0.596255,0.052586,0.259871,0.576897,0.042500,0.483520,1.000000,follow
27.901000,0.020113,0.017348,0.010178,0.602400,0.056399,0.263082,0.585052,0.046221,0.483633,1.000000,follow
28.001000,0.018557,0.015464,0.010258,0.607848,0.060250,0.266035,0.592384,0.049992,0.483742,1.000000,follow
28.101000,0.017152,0.013694,0.010327,0.612648,0.064131,0.268752,0.598953,0.053804,0.483841,1.000000,follow
28.201000,0.015891,0.012029,0.010384,0.616841,0.068035,0.271252,0.604812,0.057651,0.483935,1.000000,follow
28.301000,0.014771,0.010466,0.010423,0.620469,0.071954,0.273552,0.610004,0.061530,0.484030,1.000000,follow
28.401000,0.013808,0.009010,0.010464,0.623569,0.075880,0.275668,0.614559,0.065417,0.484125,1.000000,follow
28.501000,0.012949,0.007615,0.010474,0.626175,0.079808,0.277614,0.618560,0.069334,0.484204,1.000000,follow
28.601000,0.012244,0.006323,0.010485,0.628318,0.083731,0.279405,0.621995,0.073246,0.484297,1.000000,follow
28.701000,0.011644,0.005109,0.010464,0.630029,0.087643,0.281053,0.624920,0.077179,0.484387,1.000000,follow
28.801000,0.011150,0.003971,0.010419,0.631334,0.091538,0.282569,0.627362,0.081119,0.484472,1.000000,follow
28.901000,0.010761,0.002908,0.010360,0.632258,0.095410,0.283963,0.629349,0.085050,0.484558,1.000000,follow
29.001000,0.010469,0.001911,0.010293,0.632824,0.099255,0.285246,0.630913,0.088962,0.484641,1.000000,follow
29.101000,0.010255,0.000974,0.010209,0.633055,0.103067,0.286426,0.632081,0.092859,0.484719,1.000000,follow
29.201000,0.010123,0.000095,0.010123,0.632971,0.106842,0.287512,0.632875,0.096720,0.484799,1.000000,follow
