seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,13.067000,13.067000,0.000000,1
1,joint_state,enqueue,13.100000,13.100000,0.000000,2
2,joint_state,enqueue,13.134000,13.134000,0.000000,3
3,joint_state,dequeue,13.067000,13.159000,0.092000,2
4,joint_state,dequeue,13.100000,13.159000,0.059000,1
5,joint_state,dequeue,13.134000,13.159000,0.025000,0
6,joint_state,enqueue,13.167000,13.167000,0.000000,1
7,joint_state,dequeue,13.167000,13.169000,0.002000,0
8,joint_state,enqueue,13.200000,13.200000,0.000000,1
9,joint_state,dequeue,13.200000,13.201000,0.001000,0
10,joint_state,enqueue,13.234000,13.234000,0.000000,1
11,joint_state,dequeue,13.234000,13.235000,0.001000,0
12,joint_state,enqueue,13.267000,13.267000,0.000000,1
13,joint_state,dequeue,13.267000,13.269000,0.002000,0
14,joint_state,enqueue,13.300000,13.300000,0.000000,1
15,joint_state,dequeue,13.300000,13.301000,0.001000,0
16,joint_state,enqueue,13.334000,13.334000,0.000000,1
17,joint_state,dequeue,13.334000,13.335000,0.001000,0
18,joint_state,enqueue,13.367000,13.367000,0.000000,1
19,joint_state,dequeue,13.367000,13.367000,0.000000,0
20,joint_state,enqueue,13.400000,13.400000,0.000000,1
21,joint_state,dequeue,13.400000,13.401000,0.001000,0
22,joint_state,enqueue,13.434000,13.434000,0.000000,1
23,joint_state,dequeue,13.434000,13.435000,0.001000,0
24,joint_state,enqueue,13.467000,13.467000,0.000000,1
25,joint_state,dequeue,13.467000,13.469000,0.002000,0
26,joint_state,enqueue,13.500000,13.500000,0.000000,1
27,joint_state,dequeue,13.500000,13.501000,0.001000,0
28,joint_state,enqueue,13.534000,13.534000,0.000000,1
29,joint_state,dequeue,13.534000,13.535000,0.001000,0
30,joint_state,enqueue,13.567000,13.567000,0.000000,1
31,joint_state,dequeue,13.567000,13.567000,0.000000,0
32,joint_state,enqueue,13.600000,13.600000,0.000000,1
33,joint_state,dequeue,13.600000,13.601000,0.001000,0
34,joint_state,enqueue,13.634000,13.634000,0.000000,1
