seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,recv,8.802000,8.802000,0.000000,1
1,joint_state,recv,8.834000,8.835000,0.001000,2
2,joint_state,recv,8.868000,8.868000,0.000000,3
3,joint_state,recv,8.900000,8.900000,0.000000,4
4,joint_state,recv,8.934000,8.934000,0.000000,5
5,joint_state,recv,8.968000,8.968000,0.000000,6
6,joint_state,recv,9.000000,9.001000,0.001000,7
7,joint_state,recv,9.036000,9.036000,0.000000,8
8,joint_state,recv,9.068000,9.068000,0.000000,9
9,joint_state,recv,9.100000,9.101000,0.001000,10
10,joint_state,recv,9.134000,9.134000,0.000000,11
11,joint_state,recv,9.168000,9.168000,0.000000,12
12,joint_state,recv,9.202000,9.202000,0.000000,13
13,joint_state,recv,9.235000,9.235000,0.000000,14
14,joint_state,recv,9.268000,9.268000,0.000000,15
15,joint_state,recv,9.302000,9.302000,0.000000,16
16,joint_state,recv,9.334000,9.334000,0.000000,17
17,joint_state,recv,9.368000,9.368000,0.000000,18
18,joint_state,recv,9.400000,9.400000,0.000000,19
19,joint_state,recv,9.434000,9.434000,0.000000,20
20,joint_state,recv,9.468000,9.469000,0.001000,21
21,joint_state,recv,9.500000,9.501000,0.001000,22
22,joint_state,recv,9.534000,9.535000,0.001000,23
23,joint_state,recv,9.568000,9.568000,0.000000,24
24,joint_state,recv,9.600000,9.601000,0.001000,25
25,joint_state,recv,9.636000,9.636000,0.000000,26
26,joint_state,recv,9.668000,9.668000,0.000000,27
27,joint_state,recv,9.700000,9.700000,0.000000,28
28,joint_state,recv,9.736000,9.736000,0.000000,29
29,joint_state,recv,9.768000,9.768000,0.000000,30
30,joint_state,recv,9.800000,9.801000,0.001000,31
31,joint_state,recv,9.836000,9.836000,0.000000,32
32,joint_state,recv,9.868000,9.868000,0.000000,33
33,joint_state,recv,9.900000,9.900000,0.000000,34
34,joint_state,recv,9.934000,9.934000,0.000000,35
35,joint_state,recv,9.969000,9.969000,0.000000,36
36,joint_state,recv,10.000000,10.000000,0.000000,37
37,joint_state,recv,10.034000,10.034000,0.000000,38
38,joint_state,recv,10.068000,10.068000,0.000000,39
39,joint_state,recv,10.102000,10.102000,0.000000,40
40,joint_state,recv,10.136000,10.136000,0.000000,41
41,joint_state,recv,10.168000,10.168000,0.000000,42
42,joint_state,recv,10.200000,10.200000,0.000000,43
43,joint_state,recv,10.236000,10.236000,0.000000,44
44,joint_state,recv,10.268000,10.268000,0.000000,45
45,joint_state,recv,10.302000,10.302000,0.000000,46
46,joint_state,recv,10.336000,10.336000,0.000000,47
47,joint_state,recv,10.368000,10.368000,0.000000,48
48,joint_state,recv,10.400000,10.400000,0.000000,49
49,joint_state,recv,10.434000,10.435000,0.001000,50
50,joint_state,recv,10.468000,10.468000,0.000000,51
51,joint_state,recv,10.500000,10.500000,0.000000,52
52,joint_state,recv,10.537000,10.537000,0.000000,53
53,joint_state,recv,10.568000,10.568000,0.000000,54
54,joint_state,recv,10.600000,10.600000,0.000000,55
55,joint_state,recv,10.634000,10.634000,0.000000,56
56,joint_state,recv,10.668000,10.669000,0.001000,57
57,joint_state,recv,10.702000,10.702000,0.000000,58
58,joint_state,recv,10.736000,10.736000,0.000000,59
59,joint_state,recv,10.768000,10.768000,0.000000,60
60,joint_state,recv,10.801000,10.801000,0.000000,61
61,joint_state,recv,10.835000,10.835000,0.000000,62
62,joint_state,recv,10.869000,10.869000,0.000000,63
63,joint_state,recv,10.901000,10.901000,0.000000,64
64,joint_state,recv,10.935000,10.935000,0.000000,65
65,joint_state,recv,10.967000,10.968000,0.001000,66
66,joint_state,recv,11.001000,11.001000,0.000000,67
67,joint_state,recv,11.035000,11.036000,0.001000,68
68,joint_state,recv,11.067000,11.068000,0.001000,69
69,joint_state,recv,11.101000,11.101000,0.000000,70
