seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,1.800000,1.800000,0.000000,1
1,joint_state,enqueue,1.834000,1.834000,0.000000,2
2,joint_state,dequeue,1.800000,1.865000,0.065000,1
3,joint_state,dequeue,1.834000,1.865000,0.031000,0
4,joint_state,enqueue,1.867000,1.867000,0.000000,1
5,joint_state,dequeue,1.867000,1.869000,0.002000,0
6,joint_state,enqueue,1.900000,1.900000,0.000000,1
7,joint_state,dequeue,1.900000,1.901000,0.001000,0
8,joint_state,enqueue,1.934000,1.934000,0.000000,1
9,joint_state,dequeue,1.934000,1.935000,0.001000,0
10,joint_state,enqueue,1.967000,1.967000,0.000000,1
11,joint_state,dequeue,1.967000,1.967000,0.000000,0
12,joint_state,enqueue,2.000000,2.000000,0.000000,1
13,joint_state,dequeue,2.000000,2.001000,0.001000,0
14,joint_state,enqueue,2.034000,2.034000,0.000000,1
15,joint_state,dequeue,2.034000,2.036000,0.002000,0
16,joint_state,enqueue,2.067000,2.067000,0.000000,1
17,joint_state,dequeue,2.067000,2.067000,0.000000,0
18,joint_state,enqueue,2.100000,2.100000,0.000000,1
19,joint_state,dequeue,2.100000,2.101000,0.001000,0
20,joint_state,enqueue,2.134000,2.134000,0.000000,1
21,joint_state,dequeue,2.134000,2.135000,0.001000,0
22,joint_state,enqueue,2.167000,2.167000,0.000000,1
23,joint_state,dequeue,2.167000,2.169000,0.002000,0
24,joint_state,enqueue,2.200000,2.200000,0.000000,1
25,joint_state,dequeue,2.200000,2.201000,0.001000,0
26,joint_state,enqueue,2.234000,2.234000,0.000000,1
27,joint_state,dequeue,2.234000,2.235000,0.001000,0
28,joint_state,enqueue,2.267000,2.267000,0.000000,1
29,joint_state,dequeue,2.267000,2.269000,0.002000,0
30,joint_state,enqueue,2.300000,2.300000,0.000000,1
31,joint_state,dequeue,2.300000,2.301000,0.001000,0
32,joint_state,enqueue,2.334000,2.334000,0.000000,1
33,joint_state,dequeue,2.334000,2.335000,0.001000,0
34,joint_state,enqueue,2.367000,2.367000,0.000000,1
35,joint_state,dequeue,2.367000,2.367000,0.000000,0
36,joint_state,enqueue,2.400000,2.400000,0.000000,1
37,joint_state,dequeue,2.400000,2.401000,0.001000,0
38,joint_state,enqueue,2.434000,2.434000,0.000000,1
39,joint_state,dequeue,2.434000,2.435000,0.001000,0
40,joint_state,enqueue,2.467000,2.467000,0.000000,1
41,joint_state,dequeue,2.467000,2.467000,0.000000,0
42,joint_state,enqueue,2.500000,2.500000,0.000000,1
43,joint_state,dequeue,2.500000,2.501000,0.001000,0
44,joint_state,enqueue,2.534000,2.534000,0.000000,1
45,joint_state,dequeue,2.534000,2.535000,0.001000,0
46,joint_state,enqueue,2.567000,2.567000,0.000000,1
47,joint_state,dequeue,2.567000,2.567000,0.000000,0
48,joint_state,enqueue,2.600000,2.600000,0.000000,1
49,joint_state,dequeue,2.600000,2.601000,0.001000,0
50,joint_state,enqueue,2.634000,2.634000,0.000000,1
51,joint_state,dequeue,2.634000,2.635000,0.001000,0
52,joint_state,enqueue,2.667000,2.667000,0.000000,1
53,joint_state,dequeue,2.667000,2.667000,0.000000,0
54,joint_state,enqueue,2.700000,2.700000,0.000000,1
55,joint_state,dequeue,2.700000,2.701000,0.001000,0
56,joint_state,enqueue,2.734000,2.734000,0.000000,1
57,joint_state,dequeue,2.734000,2.735000,0.001000,0
58,joint_state,enqueue,2.767000,2.767000,0.000000,1
59,joint_state,dequeue,2.767000,2.767000,0.000000,0
60,joint_state,enqueue,2.800000,2.800000,0.000000,1
61,joint_state,dequeue,2.800000,2.801000,0.001000,0
62,joint_state,enqueue,2.834000,2.834000,0.000000,1
63,joint_state,dequeue,2.834000,2.835000,0.001000,0
64,joint_state,enqueue,2.867000,2.867000,0.000000,1
65,joint_state,dequeue,2.867000,2.867000,0.000000,0
66,joint_state,enqueue,2.900000,2.900000,0.000000,1
67,joint_state,dequeue,2.900000,2.901000,0.001000,0
68,joint_state,enqueue,2.934000,2.934000,0.000000,1
69,joint_state,dequeue,2.934000,2.935000,0.001000,0
70,joint_state,enqueue,2.967000,2.967000,0.000000,1
71,joint_state,dequeue,2.967000,2.969000,0.002000,0
72,joint_state,enqueue,3.000000,3.000000,0.000000,1
73,joint_state,dequeue,3.000000,3.001000,0.001000,0
74,joint_state,enqueue,3.034000,3.034000,0.000000,1
75,joint_state,dequeue,3.034000,3.035000,0.001000,0
76,joint_state,enqueue,3.067000,3.067000,0.000000,1
77,joint_state,dequeue,3.067000,3.069000,0.002000,0
78,joint_state,enqueue,3.100000,3.100000,0.000000,1
79,joint_state,dequeue,3.100000,3.101000,0.001000,0
80,joint_state,enqueue,3.134000,3.134000,0.000000,1
81,joint_state,dequeue,3.134000,3.135000,0.001000,0
82,joint_state,enqueue,3.167000,3.167000,0.000000,1
83,joint_state,dequeue,3.167000,3.169000,0.002000,0
84,joint_state,enqueue,3.200000,3.200000,0.000000,1
85,joint_state,dequeue,3.200000,3.201000,0.001000,0
86,joint_state,enqueue,3.234000,3.234000,0.000000,1
87,joint_state,dequeue,3.234000,3.235000,0.001000,0
88,joint_state,enqueue,3.267000,3.267000,0.000000,1
89,joint_state,dequeue,3.267000,3.269000,0.002000,0
90,joint_state,enqueue,3.300000,3.300000,0.000000,1
91,joint_state,dequeue,3.300000,3.301000,0.001000,0
92,joint_state,enqueue,3.334000,3.334000,0.000000,1
93,joint_state,dequeue,3.334000,3.335000,0.001000,0
94,joint_state,enqueue,3.367000,3.367000,0.000000,1
95,joint_state,dequeue,3.367000,3.367000,0.000000,0
96,joint_state,enqueue,3.400000,3.400000,0.000000,1
97,joint_state,dequeue,3.400000,3.401000,0.001000,0
98,joint_state,enqueue,3.434000,3.434000,0.000000,1
99,joint_state,dequeue,3.434000,3.435000,0.001000,0
100,joint_state,enqueue,3.467000,3.467000,0.000000,1
101,joint_state,dequeue,3.467000,3.468000,0.001000,0
102,joint_state,enqueue,3.500000,3.500000,0.000000,1
