timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
18.844000,0.020000,0.018387,-0.007869,0.635457,-0.140584,0.300000,0.306895,0.000038,0.486873,1.000000,follow
20.844000,0.020000,-0.009090,0.017815,0.464529,0.183523,0.300000,0.626859,-0.134627,0.482245,1.000000,follow
22.844000,0.020000,0.019905,-0.001948,0.540613,0.177540,0.300000,0.464831,0.184957,0.483002,1.000000,follow
24.845000,0.020000,0.019987,0.000730,0.655455,0.181611,0.300000,0.542359,0.177479,0.482823,1.000000,follow
26.844000,0.020000,-0.004154,-0.019564,0.600153,-0.080123,0.300000,0.655760,0.181737,0.482264,1.000000,follow
28.843000,0.020000,-0.016856,-0.010764,0.350645,-0.237984,0.300000,0.594762,-0.082088,0.481892,1.000000,follow
