seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,enqueue,11.967000,12.295000,1.000000,1
1,joint_state,enqueue,12.000000,12.295000,1.000000,2
2,joint_state,enqueue,12.034000,12.295000,1.000000,3
3,joint_state,enqueue,12.067000,12.296000,1.000000,4
4,joint_state,enqueue,12.100000,12.296000,1.000000,5
5,joint_state,enqueue,12.134000,12.296000,1.000000,6
6,joint_state,enqueue,12.167000,12.296000,1.000000,7
7,joint_state,enqueue,12.200000,12.296000,1.000000,8
8,joint_state,enqueue,12.234000,12.296000,1.000000,9
9,joint_state,enqueue,12.267000,12.296000,1.000000,10
10,joint_state,enqueue,12.300000,12.300000,1.000000,11
11,joint_state,enqueue,12.334000,12.334000,1.000000,12
12,joint_state,enqueue,12.367000,12.367000,1.000000,13
13,joint_state,enqueue,12.400000,12.400000,1.000000,14
14,joint_state,enqueue,12.434000,12.434000,1.000000,15
15,joint_state,enqueue,12.467000,12.467000,1.000000,16
16,joint_state,enqueue,12.500000,12.500000,1.000000,17
17,joint_state,enqueue,12.534000,12.534000,1.000000,18
18,joint_state,enqueue,12.567000,12.567000,1.000000,19
19,joint_state,enqueue,12.600000,12.600000,1.000000,20
20,joint_state,enqueue,12.634000,12.634000,1.000000,21
21,joint_state,enqueue,12.667000,12.667000,1.000000,22
22,joint_state,enqueue,12.700000,12.700000,1.000000,23
23,joint_state,enqueue,12.734000,12.734000,1.000000,24
24,joint_state,enqueue,12.767000,12.767000,1.000000,25
25,joint_state,enqueue,12.800000,12.800000,1.000000,26
26,joint_state,enqueue,12.834000,12.834000,1.000000,27
27,joint_state,enqueue,12.867000,12.867000,1.000000,28
28,joint_state,enqueue,12.900000,12.900000,1.000000,29
29,joint_state,enqueue,12.934000,12.934000,1.000000,30
30,joint_state,enqueue,12.967000,12.967000,1.000000,31
31,joint_state,enqueue,13.000000,13.000000,1.000000,32
32,joint_state,enqueue,13.034000,13.034000,1.000000,33
33,joint_state,enqueue,13.067000,13.067000,1.000000,34
34,joint_state,enqueue,13.100000,13.100000,1.000000,35
35,joint_state,enqueue,13.134000,13.134000,1.000000,36
36,joint_state,enqueue,13.167000,13.167000,1.000000,37
37,joint_state,enqueue,13.200000,13.200000,1.000000,38
38,joint_state,enqueue,13.234000,13.234000,1.000000,39
39,joint_state,enqueue,13.267000,13.267000,1.000000,40
40,joint_state,dequeue,12.295000,13.295000,1.000000,40
41,joint_state,dequeue,12.295000,13.295000,1.000000,39
42,joint_state,dequeue,12.295000,13.295000,1.000000,38
