timestamp,error_xy,dx,dy,cube_x,cube_y,cube_z,ee_x,ee_y,ee_z,confidence,control_mode
1757600440.172989,0.145374,0.135157,-0.053537,0.443785,-0.052381,0.076481,0.308629,0.001156,0.487793,0.913574,manual
1757600440.182996,0.145374,0.135157,-0.053538,0.443785,-0.052381,0.076481,0.308629,0.001157,0.487793,0.913574,manual
1757600440.193082,0.148349,0.140219,-0.048436,0.448846,-0.047277,0.069691,0.308628,0.001158,0.487791,0.912598,manual
1757600440.203072,0.148348,0.140218,-0.048435,0.448846,-0.047277,0.069691,0.308628,0.001157,0.487791,0.912598,manual
1757600440.213133,0.148347,0.140218,-0.048434,0.448846,-0.047277,0.069691,0.308629,0.001156,0.487794,0.912598,manual
1757600440.222995,0.148346,0.140217,-0.048432,0.448846,-0.047277,0.069691,0.308629,0.001154,0.487794,0.912598,manual
1757600440.231901,0.145038,0.134934,-0.053186,0.443563,-0.052032,0.075333,0.308629,0.001154,0.487795,0.915039,manual
1757600440.232991,0.145038,0.134934,-0.053186,0.443563,-0.052032,0.075333,0.308629,0.001154,0.487795,0.915039,manual
1757600440.243191,0.145039,0.134934,-0.053188,0.443563,-0.052032,0.075333,0.308629,0.001156,0.487792,0.915039,manual
1757600440.253036,0.145040,0.134935,-0.053188,0.443563,-0.052032,0.075333,0.308628,0.001156,0.487791,0.915039,manual
1757600440.263191,0.145547,0.135464,-0.053231,0.444092,-0.052076,0.075333,0.308629,0.001155,0.487794,0.914062,manual
1757600440.273056,0.145547,0.135464,-0.053231,0.444092,-0.052076,0.075333,0.308629,0.001155,0.487792,0.914062,manual
1757600440.283089,0.145548,0.135464,-0.053232,0.444092,-0.052076,0.075333,0.308628,0.001156,0.487794,0.914062,manual
1757600440.293124,0.143935,0.133163,-0.054634,0.441792,-0.053479,0.080562,0.308629,0.001155,0.487793,0.910645,manual
1757600440.303129,0.143934,0.133163,-0.054633,0.441792,-0.053479,0.080562,0.308629,0.001154,0.487793,0.910645,manual
1757600440.323108,0.143935,0.133162,-0.054634,0.441792,-0.053479,0.080562,0.308630,0.001155,0.487794,0.910645,manual
1757600440.333077,0.144869,0.134647,-0.053454,0.443276,-0.052299,0.075333,0.308629,0.001155,0.487793,0.911621,manual
1757600440.343114,0.144870,0.134647,-0.053455,0.443276,-0.052299,0.075333,0.308628,0.001156,0.487793,0.911621,manual
1757600440.353038,0.144870,0.134647,-0.053455,0.443276,-0.052299,0.075333,0.308629,0.001156,0.487792,0.911621,manual
1757600440.363079,0.144189,0.133437,-0.054635,0.442065,-0.053481,0.078778,0.308628,0.001154,0.487794,0.913086,manual
1757600440.373039,0.144189,0.133436,-0.054637,0.442065,-0.053481,0.078778,0.308629,0.001156,0.487794,0.913086,manual
