seq_id,msg_type,event,stamp_send,stamp_recv,delay_s,buffer_size 
0,joint_state,recv,10.280000,10.280000,0.000000,1
1,joint_state,recv,10.280000,10.280000,0.000000,2
2,joint_state,recv,10.302000,10.302000,0.000000,3
3,joint_state,recv,10.334000,10.334000,0.000000,4
4,joint_state,recv,10.368000,10.369000,0.001000,5
5,joint_state,recv,10.402000,10.402000,0.000000,6
6,joint_state,recv,10.434000,10.434000,0.000000,7
7,joint_state,recv,10.468000,10.468000,0.000000,8
8,joint_state,recv,10.500000,10.500000,0.000000,9
9,joint_state,recv,10.536000,10.536000,0.000000,10
10,joint_state,recv,10.568000,10.568000,0.000000,11
11,joint_state,recv,10.602000,10.602000,0.000000,12
12,joint_state,recv,10.634000,10.634000,0.000000,13
13,joint_state,recv,10.668000,10.668000,0.000000,14
14,joint_state,recv,10.700000,10.700000,0.000000,15
15,joint_state,recv,10.736000,10.736000,0.000000,16
16,joint_state,recv,10.769000,10.769000,0.000000,17
17,joint_state,recv,10.802000,10.802000,0.000000,18
18,joint_state,recv,10.834000,10.835000,0.001000,19
19,joint_state,recv,10.868000,10.868000,0.000000,20
20,joint_state,recv,10.900000,10.900000,0.000000,21
21,joint_state,recv,10.934000,10.935000,0.001000,22
22,joint_state,recv,10.968000,10.968000,0.000000,23
23,joint_state,recv,11.001000,11.001000,0.000000,24
24,joint_state,recv,11.036000,11.036000,0.000000,25
25,joint_state,recv,11.068000,11.068000,0.000000,26
26,joint_state,recv,11.102000,11.102000,0.000000,27
27,joint_state,recv,11.136000,11.136000,0.000000,28
28,joint_state,recv,11.168000,11.169000,0.001000,29
29,joint_state,recv,11.202000,11.202000,0.000000,30
30,joint_state,recv,11.234000,11.234000,0.000000,31
31,joint_state,recv,11.268000,11.268000,0.000000,32
32,joint_state,recv,11.300000,11.301000,0.001000,33
33,joint_state,recv,11.336000,11.336000,0.000000,34
34,joint_state,recv,11.368000,11.368000,0.000000,35
35,joint_state,recv,11.400000,11.401000,0.001000,36
36,joint_state,recv,11.436000,11.436000,0.000000,37
37,joint_state,recv,11.468000,11.468000,0.000000,38
38,joint_state,recv,11.502000,11.502000,0.000000,39
39,joint_state,recv,11.534000,11.534000,0.000000,40
40,joint_state,recv,11.568000,11.568000,0.000000,41
41,joint_state,recv,11.602000,11.602000,0.000000,42
42,joint_state,recv,11.636000,11.636000,0.000000,43
43,joint_state,recv,11.668000,11.668000,0.000000,44
44,joint_state,recv,11.700000,11.701000,0.001000,45
45,joint_state,recv,11.734000,11.735000,0.001000,46
46,joint_state,recv,11.768000,11.768000,0.000000,47
47,joint_state,recv,11.802000,11.802000,0.000000,48
48,joint_state,recv,11.834000,11.835000,0.001000,49
49,joint_state,recv,11.868000,11.869000,0.001000,50
50,joint_state,recv,11.900000,11.900000,0.000000,51
51,joint_state,recv,11.936000,11.936000,0.000000,52
52,joint_state,recv,11.968000,11.968000,0.000000,53
53,joint_state,recv,12.000000,12.000000,0.000000,54
54,joint_state,recv,12.036000,12.036000,0.000000,55
55,joint_state,recv,12.068000,12.068000,0.000000,56
56,joint_state,recv,12.100000,12.101000,0.001000,57
57,joint_state,recv,12.135000,12.135000,0.000000,58
58,joint_state,recv,12.168000,12.168000,0.000000,59
